MO,Date,FactoryID,SKUID,Qty
MO210SKU104,2025-07-30,FAC005,SKU104,427
MO210SKU105,2025-07-30,FAC002,SKU105,502
MO210SKU106,2025-07-30,FAC002,SKU106,168
MO210SKU107,2025-07-30,FAC002,SKU107,143
MO210SKU108,2025-07-30,FAC003,SKU108,511
MO210SKU109,2025-07-30,FAC006,SKU109,456
MO210SKU110,2025-07-30,FAC003,SKU110,170
MO210SKU111,2025-07-30,FAC005,SKU111,201
MO210SKU112,2025-07-30,FAC005,SKU112,312
MO210SKU113,2025-07-30,FAC005,SKU113,258
MO210SKU114,2025-07-30,FAC001,SKU114,381
MO210SKU115,2025-07-30,FAC004,SKU115,158
MO210SKU116,2025-07-30,FAC004,SKU116,180
MO210SKU117,2025-07-30,FAC002,SKU117,365
MO210SKU118,2025-07-30,FAC005,SKU118,116
MO210SKU119,2025-07-30,FAC005,SKU119,210
MO210SKU120,2025-07-30,FAC001,SKU120,326
MO210SKU121,2025-07-30,FAC004,SKU121,131
MO210SKU122,2025-07-30,FAC004,SKU122,442
MO210SKU123,2025-07-30,FAC002,SKU123,238
MO210SKU124,2025-07-30,FAC003,SKU124,306
MO210SKU125,2025-07-30,FAC005,SKU125,263
MO210SKU126,2025-07-30,FAC001,SKU126,321
MO210SKU127,2025-07-30,FAC005,SKU127,159
MO210SKU128,2025-07-30,FAC002,SKU128,122
MO210SKU129,2025-07-30,FAC002,SKU129,104
MO211SKU100,2025-07-31,FAC001,SKU100,258
MO211SKU101,2025-07-31,FAC002,SKU101,173
MO211SKU102,2025-07-31,FAC003,SKU102,372
MO211SKU103,2025-07-31,FAC005,SKU103,455
MO211SKU104,2025-07-31,FAC005,SKU104,315
MO211SKU105,2025-07-31,FAC004,SKU105,424
MO211SKU106,2025-07-31,FAC006,SKU106,140
MO211SKU107,2025-07-31,FAC001,SKU107,159
MO211SKU108,2025-07-31,FAC003,SKU108,379
MO211SKU109,2025-07-31,FAC006,SKU109,527
MO211SKU110,2025-07-31,FAC005,SKU110,347
MO211SKU111,2025-07-31,FAC001,SKU111,455
MO211SKU112,2025-07-31,FAC004,SKU112,457
MO211SKU113,2025-07-31,FAC004,SKU113,333
MO211SKU114,2025-07-31,FAC002,SKU114,410
MO211SKU115,2025-07-31,FAC005,SKU115,217
MO211SKU116,2025-07-31,FAC001,SKU116,367
MO211SKU117,2025-07-31,FAC002,SKU117,397
MO211SKU118,2025-07-31,FAC006,SKU118,317
MO211SKU119,2025-07-31,FAC005,SKU119,302
MO211SKU120,2025-07-31,FAC003,SKU120,432
MO211SKU121,2025-07-31,FAC006,SKU121,363
MO211SKU122,2025-07-31,FAC003,SKU122,191
MO211SKU123,2025-07-31,FAC004,SKU123,291
MO211SKU124,2025-07-31,FAC001,SKU124,314
MO211SKU125,2025-07-31,FAC004,SKU125,328
MO211SKU126,2025-07-31,FAC002,SKU126,420
MO211SKU127,2025-07-31,FAC006,SKU127,271
MO211SKU128,2025-07-31,FAC001,SKU128,273
MO211SKU129,2025-07-31,FAC005,SKU129,369
MO212SKU100,2025-08-01,FAC003,SKU100,238
MO212SKU101,2025-08-01,FAC001,SKU101,231
MO212SKU102,2025-08-01,FAC002,SKU102,229
MO212SKU103,2025-08-01,FAC005,SKU103,268
MO212SKU104,2025-08-01,FAC001,SKU104,212
MO212SKU105,2025-08-01,FAC004,SKU105,494
MO212SKU106,2025-08-01,FAC002,SKU106,506
MO212SKU107,2025-08-01,FAC003,SKU107,358
MO212SKU108,2025-08-01,FAC003,SKU108,128
MO212SKU109,2025-08-01,FAC004,SKU109,238
MO212SKU110,2025-08-01,FAC001,SKU110,283
MO212SKU111,2025-08-01,FAC001,SKU111,254
MO212SKU112,2025-08-01,FAC002,SKU112,534
MO212SKU113,2025-08-01,FAC005,SKU113,328
MO212SKU114,2025-08-01,FAC003,SKU114,228
MO212SKU115,2025-08-01,FAC005,SKU115,358
MO212SKU116,2025-08-01,FAC006,SKU116,298
MO212SKU117,2025-08-01,FAC005,SKU117,327
MO212SKU118,2025-08-01,FAC001,SKU118,363
MO212SKU119,2025-08-01,FAC001,SKU119,365
MO212SKU120,2025-08-01,FAC001,SKU120,504
MO212SKU121,2025-08-01,FAC004,SKU121,346
MO212SKU122,2025-08-01,FAC006,SKU122,259
MO212SKU123,2025-08-01,FAC005,SKU123,300
MO212SKU124,2025-08-01,FAC002,SKU124,222
MO212SKU125,2025-08-01,FAC004,SKU125,362
MO212SKU126,2025-08-01,FAC006,SKU126,165
MO212SKU127,2025-08-01,FAC002,SKU127,242
MO212SKU128,2025-08-01,FAC006,SKU128,372
MO212SKU129,2025-08-01,FAC003,SKU129,582
MO213SKU100,2025-08-02,FAC005,SKU100,482
MO213SKU101,2025-08-02,FAC001,SKU101,379
MO213SKU102,2025-08-02,FAC003,SKU102,517
MO213SKU103,2025-08-02,FAC001,SKU103,295
MO213SKU104,2025-08-02,FAC001,SKU104,265
MO213SKU105,2025-08-02,FAC001,SKU105,296
MO213SKU106,2025-08-02,FAC001,SKU106,448
MO213SKU107,2025-08-02,FAC005,SKU107,374
MO213SKU108,2025-08-02,FAC002,SKU108,175
MO213SKU109,2025-08-02,FAC002,SKU109,198
MO213SKU110,2025-08-02,FAC003,SKU110,256
MO213SKU111,2025-08-02,FAC002,SKU111,540
MO213SKU112,2025-08-02,FAC003,SKU112,324
MO213SKU113,2025-08-02,FAC004,SKU113,222
MO213SKU114,2025-08-02,FAC001,SKU114,231
MO213SKU115,2025-08-02,FAC005,SKU115,305
MO213SKU116,2025-08-02,FAC002,SKU116,536
MO213SKU117,2025-08-02,FAC003,SKU117,444
MO213SKU118,2025-08-02,FAC005,SKU118,373
MO213SKU119,2025-08-02,FAC001,SKU119,544
MO213SKU120,2025-08-02,FAC001,SKU120,116
MO213SKU121,2025-08-02,FAC003,SKU121,310
MO213SKU122,2025-08-02,FAC003,SKU122,267
MO213SKU123,2025-08-02,FAC003,SKU123,139
MO213SKU124,2025-08-02,FAC005,SKU124,261
MO213SKU125,2025-08-02,FAC002,SKU125,571
MO213SKU126,2025-08-02,FAC006,SKU126,412
MO213SKU127,2025-08-02,FAC006,SKU127,140
MO213SKU128,2025-08-02,FAC003,SKU128,327
MO213SKU129,2025-08-02,FAC005,SKU129,355
MO214SKU100,2025-08-03,FAC004,SKU100,197
MO214SKU101,2025-08-03,FAC001,SKU101,231
MO214SKU102,2025-08-03,FAC006,SKU102,464
MO214SKU103,2025-08-03,FAC005,SKU103,423
MO214SKU104,2025-08-03,FAC001,SKU104,438
MO214SKU105,2025-08-03,FAC006,SKU105,347
MO214SKU106,2025-08-03,FAC001,SKU106,460
MO214SKU107,2025-08-03,FAC001,SKU107,419
MO214SKU108,2025-08-03,FAC005,SKU108,362
MO214SKU109,2025-08-03,FAC002,SKU109,106
MO214SKU110,2025-08-03,FAC004,SKU110,315
MO214SKU111,2025-08-03,FAC002,SKU111,314
MO214SKU112,2025-08-03,FAC004,SKU112,253
MO214SKU113,2025-08-03,FAC001,SKU113,395
MO214SKU114,2025-08-03,FAC006,SKU114,369
MO214SKU115,2025-08-03,FAC004,SKU115,128
MO214SKU116,2025-08-03,FAC001,SKU116,572
MO214SKU117,2025-08-03,FAC002,SKU117,177
MO214SKU118,2025-08-03,FAC004,SKU118,371
MO214SKU119,2025-08-03,FAC001,SKU119,449
MO214SKU120,2025-08-03,FAC004,SKU120,113
MO214SKU121,2025-08-03,FAC003,SKU121,465
MO214SKU122,2025-08-03,FAC006,SKU122,405
MO214SKU123,2025-08-03,FAC004,SKU123,576
MO214SKU124,2025-08-03,FAC004,SKU124,526
MO214SKU125,2025-08-03,FAC002,SKU125,294
MO214SKU126,2025-08-03,FAC005,SKU126,422
MO214SKU127,2025-08-03,FAC001,SKU127,401
MO214SKU128,2025-08-03,FAC006,SKU128,277
MO214SKU129,2025-08-03,FAC006,SKU129,103
MO215SKU100,2025-08-04,FAC002,SKU100,100
MO215SKU101,2025-08-04,FAC004,SKU101,155
MO215SKU102,2025-08-04,FAC006,SKU102,224
MO215SKU103,2025-08-04,FAC005,SKU103,117
MO215SKU104,2025-08-04,FAC005,SKU104,228
MO215SKU105,2025-08-04,FAC005,SKU105,486
MO215SKU106,2025-08-04,FAC004,SKU106,394
MO215SKU107,2025-08-04,FAC006,SKU107,422
MO215SKU108,2025-08-04,FAC002,SKU108,552
MO215SKU109,2025-08-04,FAC001,SKU109,158
MO215SKU110,2025-08-04,FAC003,SKU110,359
MO215SKU111,2025-08-04,FAC005,SKU111,244
MO215SKU112,2025-08-04,FAC006,SKU112,208
MO215SKU113,2025-08-04,FAC006,SKU113,434
MO215SKU114,2025-08-04,FAC002,SKU114,142
MO215SKU115,2025-08-04,FAC006,SKU115,287
MO215SKU116,2025-08-04,FAC003,SKU116,501
MO215SKU117,2025-08-04,FAC004,SKU117,555
MO215SKU118,2025-08-04,FAC005,SKU118,97
MO215SKU119,2025-08-04,FAC005,SKU119,136
MO215SKU120,2025-08-04,FAC003,SKU120,221
MO215SKU121,2025-08-04,FAC003,SKU121,397
MO215SKU122,2025-08-04,FAC006,SKU122,451
MO215SKU123,2025-08-04,FAC002,SKU123,286
MO215SKU124,2025-08-04,FAC006,SKU124,146
MO215SKU125,2025-08-04,FAC004,SKU125,601
MO215SKU126,2025-08-04,FAC004,SKU126,420
MO215SKU127,2025-08-04,FAC004,SKU127,115
MO215SKU128,2025-08-04,FAC006,SKU128,237
MO215SKU129,2025-08-04,FAC005,SKU129,310
MO216SKU100,2025-08-05,FAC005,SKU100,147
MO216SKU101,2025-08-05,FAC001,SKU101,342
MO216SKU102,2025-08-05,FAC005,SKU102,139
MO216SKU103,2025-08-05,FAC006,SKU103,446
MO216SKU104,2025-08-05,FAC004,SKU104,118
MO216SKU105,2025-08-05,FAC004,SKU105,417
MO216SKU106,2025-08-05,FAC003,SKU106,227
MO216SKU107,2025-08-05,FAC003,SKU107,295
MO216SKU108,2025-08-05,FAC001,SKU108,118
MO216SKU109,2025-08-05,FAC006,SKU109,195
MO216SKU110,2025-08-05,FAC002,SKU110,311
MO216SKU111,2025-08-05,FAC003,SKU111,457
MO216SKU112,2025-08-05,FAC001,SKU112,142
MO216SKU113,2025-08-05,FAC006,SKU113,458
MO216SKU114,2025-08-05,FAC002,SKU114,349
MO216SKU115,2025-08-05,FAC002,SKU115,349
MO216SKU116,2025-08-05,FAC002,SKU116,452
MO216SKU117,2025-08-05,FAC001,SKU117,110
MO216SKU118,2025-08-05,FAC002,SKU118,164
MO216SKU119,2025-08-05,FAC003,SKU119,336
MO216SKU120,2025-08-05,FAC005,SKU120,253
MO216SKU121,2025-08-05,FAC006,SKU121,458
MO216SKU122,2025-08-05,FAC006,SKU122,320
MO216SKU123,2025-08-05,FAC001,SKU123,368
MO216SKU124,2025-08-05,FAC003,SKU124,128
MO216SKU125,2025-08-05,FAC002,SKU125,479
MO216SKU126,2025-08-05,FAC003,SKU126,180
MO216SKU127,2025-08-05,FAC005,SKU127,316
MO216SKU128,2025-08-05,FAC004,SKU128,185
MO216SKU129,2025-08-05,FAC005,SKU129,276
MO217SKU100,2025-08-06,FAC003,SKU100,523
MO217SKU101,2025-08-06,FAC006,SKU101,327
MO217SKU102,2025-08-06,FAC001,SKU102,365
MO217SKU103,2025-08-06,FAC003,SKU103,433
MO217SKU104,2025-08-06,FAC002,SKU104,290
MO217SKU105,2025-08-06,FAC003,SKU105,359
MO217SKU106,2025-08-06,FAC001,SKU106,394
MO217SKU107,2025-08-06,FAC004,SKU107,509
MO217SKU108,2025-08-06,FAC006,SKU108,401
MO217SKU109,2025-08-06,FAC002,SKU109,321
MO217SKU110,2025-08-06,FAC004,SKU110,232
MO217SKU111,2025-08-06,FAC005,SKU111,579
MO217SKU112,2025-08-06,FAC001,SKU112,319
MO217SKU113,2025-08-06,FAC005,SKU113,342
MO217SKU114,2025-08-06,FAC006,SKU114,414
MO217SKU115,2025-08-06,FAC001,SKU115,234
MO217SKU116,2025-08-06,FAC005,SKU116,246
MO217SKU117,2025-08-06,FAC004,SKU117,216
MO217SKU118,2025-08-06,FAC004,SKU118,462
MO217SKU119,2025-08-06,FAC004,SKU119,365
MO217SKU120,2025-08-06,FAC002,SKU120,418
MO217SKU121,2025-08-06,FAC005,SKU121,332
MO217SKU122,2025-08-06,FAC002,SKU122,462
MO217SKU123,2025-08-06,FAC006,SKU123,540
MO217SKU124,2025-08-06,FAC005,SKU124,263
MO217SKU125,2025-08-06,FAC004,SKU125,387
MO217SKU126,2025-08-06,FAC004,SKU126,402
MO217SKU127,2025-08-06,FAC004,SKU127,430
MO217SKU128,2025-08-06,FAC003,SKU128,282
MO217SKU129,2025-08-06,FAC003,SKU129,230
MO218SKU100,2025-08-07,FAC001,SKU100,152
MO218SKU101,2025-08-07,FAC004,SKU101,468
MO218SKU102,2025-08-07,FAC001,SKU102,484
MO218SKU103,2025-08-07,FAC006,SKU103,265
MO218SKU104,2025-08-07,FAC006,SKU104,150
MO218SKU105,2025-08-07,FAC003,SKU105,410
MO218SKU106,2025-08-07,FAC005,SKU106,112
MO218SKU107,2025-08-07,FAC006,SKU107,313
MO218SKU108,2025-08-07,FAC001,SKU108,428
MO218SKU109,2025-08-07,FAC006,SKU109,451
MO218SKU110,2025-08-07,FAC002,SKU110,513
MO218SKU111,2025-08-07,FAC006,SKU111,542
MO218SKU112,2025-08-07,FAC003,SKU112,284
MO218SKU113,2025-08-07,FAC001,SKU113,522
MO218SKU114,2025-08-07,FAC002,SKU114,179
MO218SKU115,2025-08-07,FAC004,SKU115,433
MO218SKU116,2025-08-07,FAC001,SKU116,468
MO218SKU117,2025-08-07,FAC005,SKU117,249
MO218SKU118,2025-08-07,FAC005,SKU118,205
MO218SKU119,2025-08-07,FAC001,SKU119,569
MO218SKU120,2025-08-07,FAC002,SKU120,345
MO218SKU121,2025-08-07,FAC006,SKU121,97
MO218SKU122,2025-08-07,FAC001,SKU122,243
MO218SKU123,2025-08-07,FAC001,SKU123,493
MO218SKU124,2025-08-07,FAC003,SKU124,411
MO218SKU125,2025-08-07,FAC006,SKU125,219
MO218SKU126,2025-08-07,FAC003,SKU126,557
MO218SKU127,2025-08-07,FAC003,SKU127,106
MO218SKU128,2025-08-07,FAC002,SKU128,242
MO218SKU129,2025-08-07,FAC006,SKU129,216
MO219SKU100,2025-08-08,FAC005,SKU100,252
MO219SKU101,2025-08-08,FAC001,SKU101,470
MO219SKU102,2025-08-08,FAC005,SKU102,527
MO219SKU103,2025-08-08,FAC001,SKU103,451
MO219SKU104,2025-08-08,FAC002,SKU104,201
MO219SKU105,2025-08-08,FAC003,SKU105,388
MO219SKU106,2025-08-08,FAC003,SKU106,197
MO219SKU107,2025-08-08,FAC005,SKU107,335
MO219SKU108,2025-08-08,FAC004,SKU108,531
MO219SKU109,2025-08-08,FAC005,SKU109,359
MO219SKU110,2025-08-08,FAC003,SKU110,150
MO219SKU111,2025-08-08,FAC004,SKU111,100
MO219SKU112,2025-08-08,FAC005,SKU112,264
MO219SKU113,2025-08-08,FAC001,SKU113,592
MO219SKU114,2025-08-08,FAC003,SKU114,481
MO219SKU115,2025-08-08,FAC006,SKU115,366
MO219SKU116,2025-08-08,FAC001,SKU116,405
MO219SKU117,2025-08-08,FAC003,SKU117,281
MO219SKU118,2025-08-08,FAC005,SKU118,477
MO219SKU119,2025-08-08,FAC003,SKU119,302
MO219SKU120,2025-08-08,FAC006,SKU120,438
MO219SKU121,2025-08-08,FAC004,SKU121,562
MO219SKU122,2025-08-08,FAC005,SKU122,255
MO219SKU123,2025-08-08,FAC005,SKU123,507
MO219SKU124,2025-08-08,FAC001,SKU124,180
MO219SKU125,2025-08-08,FAC001,SKU125,363
MO219SKU126,2025-08-08,FAC002,SKU126,295
MO219SKU127,2025-08-08,FAC003,SKU127,563
MO219SKU128,2025-08-08,FAC003,SKU128,255
MO219SKU129,2025-08-08,FAC006,SKU129,553
MO220SKU100,2025-08-09,FAC006,SKU100,518
MO220SKU101,2025-08-09,FAC004,SKU101,543
MO220SKU102,2025-08-09,FAC004,SKU102,409
MO220SKU103,2025-08-09,FAC003,SKU103,169
MO220SKU104,2025-08-09,FAC004,SKU104,341
MO220SKU105,2025-08-09,FAC002,SKU105,471
MO220SKU106,2025-08-09,FAC004,SKU106,219
MO220SKU107,2025-08-09,FAC002,SKU107,227
MO220SKU108,2025-08-09,FAC001,SKU108,378
MO220SKU109,2025-08-09,FAC004,SKU109,400
MO220SKU110,2025-08-09,FAC005,SKU110,131
MO220SKU111,2025-08-09,FAC001,SKU111,394
MO220SKU112,2025-08-09,FAC006,SKU112,215
MO220SKU113,2025-08-09,FAC005,SKU113,146
MO220SKU114,2025-08-09,FAC006,SKU114,429
MO220SKU115,2025-08-09,FAC001,SKU115,242
MO220SKU116,2025-08-09,FAC002,SKU116,240
MO220SKU117,2025-08-09,FAC001,SKU117,321
MO220SKU118,2025-08-09,FAC003,SKU118,423
MO220SKU119,2025-08-09,FAC004,SKU119,114
MO220SKU120,2025-08-09,FAC001,SKU120,219
MO220SKU121,2025-08-09,FAC003,SKU121,486
MO220SKU122,2025-08-09,FAC002,SKU122,550
MO220SKU123,2025-08-09,FAC005,SKU123,139
MO220SKU124,2025-08-09,FAC004,SKU124,378
MO220SKU125,2025-08-09,FAC003,SKU125,249
MO220SKU126,2025-08-09,FAC001,SKU126,408
MO220SKU127,2025-08-09,FAC006,SKU127,433
MO220SKU128,2025-08-09,FAC002,SKU128,157
MO220SKU129,2025-08-09,FAC003,SKU129,357
MO221SKU100,2025-08-10,FAC006,SKU100,225
MO221SKU101,2025-08-10,FAC001,SKU101,434
MO221SKU102,2025-08-10,FAC002,SKU102,254
MO221SKU103,2025-08-10,FAC005,SKU103,316
MO221SKU104,2025-08-10,FAC004,SKU104,133
MO221SKU105,2025-08-10,FAC001,SKU105,411
MO221SKU106,2025-08-10,FAC001,SKU106,320
MO221SKU107,2025-08-10,FAC002,SKU107,552
MO221SKU108,2025-08-10,FAC004,SKU108,357
MO221SKU109,2025-08-10,FAC002,SKU109,122
MO221SKU110,2025-08-10,FAC001,SKU110,424
MO221SKU111,2025-08-10,FAC001,SKU111,483
MO221SKU112,2025-08-10,FAC001,SKU112,447
MO221SKU113,2025-08-10,FAC005,SKU113,205
MO221SKU114,2025-08-10,FAC006,SKU114,183
MO221SKU115,2025-08-10,FAC003,SKU115,456
MO221SKU116,2025-08-10,FAC003,SKU116,94
MO221SKU117,2025-08-10,FAC004,SKU117,524
MO221SKU118,2025-08-10,FAC006,SKU118,327
MO221SKU119,2025-08-10,FAC001,SKU119,323
MO221SKU120,2025-08-10,FAC004,SKU120,455
MO221SKU121,2025-08-10,FAC005,SKU121,127
MO221SKU122,2025-08-10,FAC004,SKU122,119
MO221SKU123,2025-08-10,FAC003,SKU123,593
MO221SKU124,2025-08-10,FAC003,SKU124,300
MO221SKU125,2025-08-10,FAC001,SKU125,439
MO221SKU126,2025-08-10,FAC005,SKU126,257
MO221SKU127,2025-08-10,FAC003,SKU127,494
MO221SKU128,2025-08-10,FAC005,SKU128,375
MO221SKU129,2025-08-10,FAC006,SKU129,477
MO222SKU100,2025-08-11,FAC005,SKU100,190
MO222SKU101,2025-08-11,FAC004,SKU101,125
MO222SKU102,2025-08-11,FAC004,SKU102,84
MO222SKU103,2025-08-11,FAC002,SKU103,568
MO222SKU104,2025-08-11,FAC004,SKU104,390
MO222SKU105,2025-08-11,FAC006,SKU105,254
MO222SKU106,2025-08-11,FAC004,SKU106,518
MO222SKU107,2025-08-11,FAC001,SKU107,172
MO222SKU108,2025-08-11,FAC001,SKU108,391
MO222SKU109,2025-08-11,FAC001,SKU109,216
MO222SKU110,2025-08-11,FAC006,SKU110,266
MO222SKU111,2025-08-11,FAC001,SKU111,144
MO222SKU112,2025-08-11,FAC005,SKU112,348
MO222SKU113,2025-08-11,FAC002,SKU113,418
MO222SKU114,2025-08-11,FAC002,SKU114,236
MO222SKU115,2025-08-11,FAC004,SKU115,455
MO222SKU116,2025-08-11,FAC004,SKU116,243
MO222SKU117,2025-08-11,FAC002,SKU117,508
MO222SKU118,2025-08-11,FAC006,SKU118,532
MO222SKU119,2025-08-11,FAC003,SKU119,392
MO222SKU120,2025-08-11,FAC006,SKU120,347
MO222SKU121,2025-08-11,FAC005,SKU121,558
MO222SKU122,2025-08-11,FAC004,SKU122,457
MO222SKU123,2025-08-11,FAC004,SKU123,284
MO222SKU124,2025-08-11,FAC004,SKU124,253
MO222SKU125,2025-08-11,FAC002,SKU125,200
MO222SKU126,2025-08-11,FAC004,SKU126,277
MO222SKU127,2025-08-11,FAC004,SKU127,466
MO222SKU128,2025-08-11,FAC003,SKU128,436
MO222SKU129,2025-08-11,FAC002,SKU129,361
MO223SKU100,2025-08-12,FAC004,SKU100,441
MO223SKU101,2025-08-12,FAC002,SKU101,243
MO223SKU102,2025-08-12,FAC004,SKU102,500
MO223SKU103,2025-08-12,FAC002,SKU103,570
MO223SKU104,2025-08-12,FAC001,SKU104,321
MO223SKU105,2025-08-12,FAC003,SKU105,417
MO223SKU106,2025-08-12,FAC004,SKU106,579
MO223SKU107,2025-08-12,FAC004,SKU107,568
MO223SKU108,2025-08-12,FAC006,SKU108,446
MO223SKU109,2025-08-12,FAC004,SKU109,281
MO223SKU110,2025-08-12,FAC006,SKU110,221
MO223SKU111,2025-08-12,FAC003,SKU111,244
MO223SKU112,2025-08-12,FAC002,SKU112,197
MO223SKU113,2025-08-12,FAC001,SKU113,194
MO223SKU114,2025-08-12,FAC001,SKU114,503
MO223SKU115,2025-08-12,FAC002,SKU115,467
MO223SKU116,2025-08-12,FAC002,SKU116,254
MO223SKU117,2025-08-12,FAC005,SKU117,399
MO223SKU118,2025-08-12,FAC005,SKU118,380
MO223SKU119,2025-08-12,FAC003,SKU119,594
MO223SKU120,2025-08-12,FAC003,SKU120,313
MO223SKU121,2025-08-12,FAC002,SKU121,286
MO223SKU122,2025-08-12,FAC004,SKU122,320
MO223SKU123,2025-08-12,FAC005,SKU123,367
MO223SKU124,2025-08-12,FAC002,SKU124,119
MO223SKU125,2025-08-12,FAC004,SKU125,139
MO223SKU126,2025-08-12,FAC002,SKU126,281
MO223SKU127,2025-08-12,FAC004,SKU127,202
MO223SKU128,2025-08-12,FAC002,SKU128,529
MO223SKU129,2025-08-12,FAC002,SKU129,349
MO224SKU100,2025-08-13,FAC002,SKU100,423
MO224SKU101,2025-08-13,FAC005,SKU101,561
MO224SKU102,2025-08-13,FAC003,SKU102,178
MO224SKU103,2025-08-13,FAC006,SKU103,494
MO224SKU104,2025-08-13,FAC006,SKU104,112
MO224SKU105,2025-08-13,FAC004,SKU105,516
MO224SKU106,2025-08-13,FAC004,SKU106,112
MO224SKU107,2025-08-13,FAC005,SKU107,542
MO224SKU108,2025-08-13,FAC002,SKU108,346
MO224SKU109,2025-08-13,FAC004,SKU109,459
MO224SKU110,2025-08-13,FAC001,SKU110,180
MO224SKU111,2025-08-13,FAC005,SKU111,529
MO224SKU112,2025-08-13,FAC004,SKU112,337
MO224SKU113,2025-08-13,FAC004,SKU113,586
MO224SKU114,2025-08-13,FAC004,SKU114,130
MO224SKU115,2025-08-13,FAC006,SKU115,294
MO224SKU116,2025-08-13,FAC002,SKU116,230
MO224SKU117,2025-08-13,FAC006,SKU117,513
MO224SKU118,2025-08-13,FAC005,SKU118,557
MO224SKU119,2025-08-13,FAC005,SKU119,285
MO224SKU120,2025-08-13,FAC006,SKU120,148
MO224SKU121,2025-08-13,FAC006,SKU121,361
MO224SKU122,2025-08-13,FAC001,SKU122,312
MO224SKU123,2025-08-13,FAC006,SKU123,250
MO224SKU124,2025-08-13,FAC004,SKU124,173
MO224SKU125,2025-08-13,FAC006,SKU125,212
MO224SKU126,2025-08-13,FAC004,SKU126,425
MO224SKU127,2025-08-13,FAC006,SKU127,182
MO224SKU128,2025-08-13,FAC005,SKU128,466
MO224SKU129,2025-08-13,FAC001,SKU129,475
MO225SKU100,2025-08-14,FAC005,SKU100,597
MO225SKU101,2025-08-14,FAC003,SKU101,261
MO225SKU102,2025-08-14,FAC004,SKU102,491
MO225SKU103,2025-08-14,FAC006,SKU103,374
MO225SKU104,2025-08-14,FAC005,SKU104,141
MO225SKU105,2025-08-14,FAC002,SKU105,167
MO225SKU106,2025-08-14,FAC005,SKU106,377
MO225SKU107,2025-08-14,FAC006,SKU107,390
MO225SKU108,2025-08-14,FAC005,SKU108,245
MO225SKU109,2025-08-14,FAC006,SKU109,309
MO225SKU110,2025-08-14,FAC005,SKU110,523
MO225SKU111,2025-08-14,FAC004,SKU111,336
MO225SKU112,2025-08-14,FAC003,SKU112,435
MO225SKU113,2025-08-14,FAC003,SKU113,117
MO225SKU114,2025-08-14,FAC005,SKU114,340
MO225SKU115,2025-08-14,FAC004,SKU115,417
MO225SKU116,2025-08-14,FAC001,SKU116,525
MO225SKU117,2025-08-14,FAC004,SKU117,445
MO225SKU118,2025-08-14,FAC001,SKU118,193
MO225SKU119,2025-08-14,FAC002,SKU119,417
MO225SKU120,2025-08-14,FAC002,SKU120,120
MO225SKU121,2025-08-14,FAC003,SKU121,186
MO225SKU122,2025-08-14,FAC006,SKU122,291
MO225SKU123,2025-08-14,FAC003,SKU123,342
MO225SKU124,2025-08-14,FAC004,SKU124,482
MO225SKU125,2025-08-14,FAC003,SKU125,320
MO225SKU126,2025-08-14,FAC002,SKU126,377
MO225SKU127,2025-08-14,FAC001,SKU127,348
MO225SKU128,2025-08-14,FAC004,SKU128,122
MO225SKU129,2025-08-14,FAC004,SKU129,428
MO226SKU100,2025-08-15,FAC005,SKU100,286
MO226SKU101,2025-08-15,FAC003,SKU101,431
MO226SKU102,2025-08-15,FAC002,SKU102,167
MO226SKU103,2025-08-15,FAC005,SKU103,409
MO226SKU104,2025-08-15,FAC002,SKU104,134
MO226SKU105,2025-08-15,FAC001,SKU105,304
MO226SKU106,2025-08-15,FAC002,SKU106,134
MO226SKU107,2025-08-15,FAC005,SKU107,204
MO226SKU108,2025-08-15,FAC002,SKU108,606
MO226SKU109,2025-08-15,FAC004,SKU109,199
MO226SKU110,2025-08-15,FAC006,SKU110,194
MO226SKU111,2025-08-15,FAC005,SKU111,549
MO226SKU112,2025-08-15,FAC005,SKU112,434
MO226SKU113,2025-08-15,FAC002,SKU113,252
MO226SKU114,2025-08-15,FAC005,SKU114,514
MO226SKU115,2025-08-15,FAC005,SKU115,356
MO226SKU116,2025-08-15,FAC005,SKU116,478
MO226SKU117,2025-08-15,FAC003,SKU117,379
MO226SKU118,2025-08-15,FAC001,SKU118,174
MO226SKU119,2025-08-15,FAC003,SKU119,317
MO226SKU120,2025-08-15,FAC001,SKU120,107
MO226SKU121,2025-08-15,FAC004,SKU121,239
MO226SKU122,2025-08-15,FAC005,SKU122,477
MO226SKU123,2025-08-15,FAC006,SKU123,448
MO226SKU124,2025-08-15,FAC006,SKU124,204
MO226SKU125,2025-08-15,FAC006,SKU125,317
MO226SKU126,2025-08-15,FAC006,SKU126,420
MO226SKU127,2025-08-15,FAC005,SKU127,88
MO226SKU128,2025-08-15,FAC001,SKU128,281
MO226SKU129,2025-08-15,FAC003,SKU129,266
MO227SKU100,2025-08-16,FAC003,SKU100,496
MO227SKU101,2025-08-16,FAC005,SKU101,351
MO227SKU102,2025-08-16,FAC001,SKU102,170
MO227SKU103,2025-08-16,FAC006,SKU103,354
MO227SKU104,2025-08-16,FAC001,SKU104,528
MO227SKU105,2025-08-16,FAC002,SKU105,432
MO227SKU106,2025-08-16,FAC006,SKU106,461
MO227SKU107,2025-08-16,FAC003,SKU107,310
MO227SKU108,2025-08-16,FAC002,SKU108,448
MO227SKU109,2025-08-16,FAC004,SKU109,523
MO227SKU110,2025-08-16,FAC006,SKU110,540
