ShipmentID,Origin,Destination,Mode,LeadTimeDays,Status,ShipDate,SKUID,Qty,ArrivalDate
SHP003967,Zhengzhou,Sydney,Air,8,Delayed,2025-06-09,SKU112,229,2025-06-17
SHP003968,Bangkok,Singapore,Sea,19,In Transit,2025-10-14,SKU113,145,2025-11-02
SHP003969,Shenzhen,Johannesburg,Road,6,In Transit,2025-01-17,SKU115,198,2025-01-23
SHP003970,Noida,Chicago,Air,25,Delivered,2025-11-26,SKU119,105,2025-12-21
SHP003971,Zhengzhou,Sao Paulo,Road,8,Delayed,2025-10-27,SKU109,168,2025-11-04
SHP003972,Shenzhen,Rotterdam,Air,22,Delayed,2025-06-19,SKU118,110,2025-07-11
SHP003973,Noida,Rotterdam,Sea,15,Delivered,2025-04-30,SKU129,174,2025-05-15
SHP003974,Ho Chi Minh City,Sydney,Air,4,Delivered,2025-07-12,SKU128,108,2025-07-16
SHP003975,Shenzhen,Sao Paulo,Road,20,Delivered,2025-10-07,SKU102,140,2025-10-27
SHP003976,Bangkok,Singapore,Sea,20,Delivered,2025-01-10,SKU125,151,2025-01-30
SHP003977,Bangkok,Sao Paulo,Road,22,Delivered,2025-07-14,SKU126,211,2025-08-05
SHP003978,Chennai,Rotterdam,Road,16,Delivered,2025-10-06,SKU129,146,2025-10-22
SHP003979,Shenzhen,Johannesburg,Sea,7,Delayed,2025-10-31,SKU112,152,2025-11-07
SHP003980,Bangkok,Sao Paulo,Air,5,Delayed,2025-04-28,SKU101,127,2025-05-03
SHP003981,Bangkok,Rotterdam,Sea,4,In Transit,2025-09-27,SKU126,150,2025-10-01
SHP003982,Ho Chi Minh City,Rotterdam,Sea,4,In Transit,2025-01-09,SKU128,127,2025-01-13
SHP003983,Ho Chi Minh City,Sao Paulo,Road,17,Delayed,2025-03-06,SKU125,208,2025-03-23
SHP003984,Chennai,Chicago,Sea,8,Delivered,2025-12-03,SKU124,147,2025-12-11
SHP003985,Zhengzhou,Dubai,Road,24,In Transit,2025-04-19,SKU127,130,2025-05-13
SHP003986,Zhengzhou,Chicago,Air,19,Delivered,2025-08-26,SKU129,160,2025-09-14
SHP003987,Noida,Sydney,Sea,14,Delivered,2025-03-13,SKU104,147,2025-03-27
SHP003988,Bangkok,Chicago,Sea,9,Delivered,2025-03-21,SKU113,186,2025-03-30
SHP003989,Bangkok,Rotterdam,Air,23,Delivered,2025-04-03,SKU115,183,2025-04-26
SHP003990,Ho Chi Minh City,Mumbai,Road,3,Delayed,2025-10-09,SKU114,140,2025-10-12
SHP003991,Chennai,Mumbai,Road,7,Delivered,2025-09-11,SKU124,206,2025-09-18
SHP003992,Shenzhen,Sao Paulo,Air,9,In Transit,2025-12-06,SKU106,200,2025-12-15
SHP003993,Zhengzhou,Dubai,Sea,11,In Transit,2025-10-20,SKU114,116,2025-10-31
SHP003994,Chennai,Mumbai,Sea,11,In Transit,2025-10-31,SKU115,188,2025-11-11
SHP003995,Bangkok,Sao Paulo,Road,3,In Transit,2025-09-23,SKU118,145,2025-09-26
SHP003996,Chennai,Mumbai,Air,7,Delayed,2025-05-10,SKU109,182,2025-05-17
SHP003997,Zhengzhou,Singapore,Sea,9,In Transit,2025-03-08,SKU108,174,2025-03-17
SHP003998,Noida,Dubai,Sea,4,Delivered,2025-08-07,SKU112,129,2025-08-11
SHP003999,Shenzhen,Sydney,Sea,12,Delayed,2025-08-02,SKU107,163,2025-08-14
SHP004000,Chennai,Sydney,Sea,25,Delayed,2025-03-25,SKU104,142,2025-04-19
SHP004001,Chennai,Johannesburg,Air,3,Delivered,2025-10-03,SKU108,190,2025-10-06
SHP004002,Bangkok,Singapore,Sea,2,In Transit,2025-11-28,SKU127,153,2025-11-30
SHP004003,Bangkok,Singapore,Sea,13,In Transit,2025-12-16,SKU100,133,2025-12-29
SHP004004,Bangkok,Mumbai,Sea,6,In Transit,2025-12-27,SKU114,224,2026-01-02
SHP004005,Ho Chi Minh City,Rotterdam,Air,4,Delayed,2025-06-30,SKU104,152,2025-07-04
SHP004006,Bangkok,Chicago,Road,6,Delivered,2025-09-14,SKU120,100,2025-09-20
SHP004007,Ho Chi Minh City,Rotterdam,Road,10,In Transit,2025-10-09,SKU106,197,2025-10-19
SHP004008,Chennai,Chicago,Road,14,Delayed,2025-07-06,SKU111,90,2025-07-20
SHP004009,Chennai,Dubai,Sea,2,Delivered,2025-02-15,SKU123,201,2025-02-17
SHP004010,Shenzhen,Johannesburg,Road,11,In Transit,2025-07-17,SKU114,187,2025-07-28
SHP004011,Noida,Mumbai,Air,21,In Transit,2025-10-29,SKU125,185,2025-11-19
SHP004012,Bangkok,Mumbai,Sea,21,In Transit,2025-05-13,SKU121,232,2025-06-03
SHP004013,Shenzhen,Mumbai,Sea,21,In Transit,2025-01-07,SKU124,130,2025-01-28
SHP004014,Ho Chi Minh City,Sao Paulo,Air,20,Delayed,2025-10-06,SKU119,176,2025-10-26
SHP004015,Chennai,Rotterdam,Air,24,Delayed,2025-07-02,SKU116,168,2025-07-26
SHP004016,Bangkok,Sydney,Air,6,In Transit,2025-10-03,SKU120,166,2025-10-09
SHP004017,Chennai,Sao Paulo,Road,17,In Transit,2025-09-25,SKU102,141,2025-10-12
SHP004018,Chennai,Mumbai,Sea,9,In Transit,2025-10-23,SKU100,156,2025-11-01
SHP004019,Bangkok,Mumbai,Air,18,Delivered,2025-09-21,SKU103,154,2025-10-09
SHP004020,Ho Chi Minh City,Chicago,Air,10,Delivered,2025-01-30,SKU112,123,2025-02-09
SHP004021,Zhengzhou,Sao Paulo,Sea,22,In Transit,2025-11-12,SKU122,184,2025-12-04
SHP004022,Bangkok,Rotterdam,Sea,15,In Transit,2025-06-20,SKU108,98,2025-07-05
SHP004023,Bangkok,Dubai,Sea,2,In Transit,2025-01-01,SKU110,144,2025-01-03
SHP004024,Bangkok,Mumbai,Air,3,Delivered,2025-11-09,SKU123,150,2025-11-12
SHP004025,Bangkok,Singapore,Sea,16,Delayed,2025-03-05,SKU108,115,2025-03-21
SHP004026,Ho Chi Minh City,Rotterdam,Road,3,In Transit,2025-09-23,SKU104,206,2025-09-26
SHP004027,Chennai,Rotterdam,Sea,9,Delayed,2025-11-18,SKU103,200,2025-11-27
SHP004028,Bangkok,Sao Paulo,Sea,11,Delivered,2025-10-11,SKU106,180,2025-10-22
SHP004029,Bangkok,Singapore,Road,12,In Transit,2025-05-01,SKU128,222,2025-05-13
SHP004030,Bangkok,Sao Paulo,Road,5,Delayed,2025-04-17,SKU100,166,2025-04-22
SHP004031,Shenzhen,Chicago,Air,20,Delivered,2025-01-11,SKU122,119,2025-01-31
SHP004032,Noida,Chicago,Sea,4,In Transit,2025-05-03,SKU128,168,2025-05-07
SHP004033,Zhengzhou,Chicago,Sea,21,Delivered,2025-07-06,SKU103,159,2025-07-27
SHP004034,Shenzhen,Singapore,Air,17,Delivered,2025-01-12,SKU117,105,2025-01-29
SHP004035,Noida,Sao Paulo,Air,16,In Transit,2025-09-01,SKU118,142,2025-09-17
SHP004036,Bangkok,Chicago,Sea,24,In Transit,2025-06-24,SKU129,161,2025-07-18
SHP004037,Bangkok,Sydney,Sea,23,Delivered,2025-07-23,SKU120,95,2025-08-15
SHP004038,Ho Chi Minh City,Chicago,Sea,6,Delayed,2025-11-24,SKU113,100,2025-11-30
SHP004039,Bangkok,Sydney,Road,10,In Transit,2025-06-14,SKU124,166,2025-06-24
SHP004040,Shenzhen,Rotterdam,Air,18,In Transit,2025-04-20,SKU115,167,2025-05-08
SHP004041,Zhengzhou,Mumbai,Road,3,Delivered,2025-02-05,SKU122,108,2025-02-08
SHP004042,Chennai,Sydney,Road,24,In Transit,2025-04-10,SKU112,91,2025-05-04
SHP004043,Ho Chi Minh City,Singapore,Sea,24,In Transit,2025-08-05,SKU100,211,2025-08-29
SHP004044,Shenzhen,Sao Paulo,Sea,18,Delivered,2025-05-13,SKU112,165,2025-05-31
SHP004045,Chennai,Singapore,Air,21,Delivered,2025-03-19,SKU127,194,2025-04-09
SHP004046,Bangkok,Sao Paulo,Road,19,Delayed,2025-11-01,SKU108,109,2025-11-20
SHP004047,Noida,Sao Paulo,Sea,5,Delivered,2025-03-16,SKU104,175,2025-03-21
SHP004048,Zhengzhou,Chicago,Sea,9,In Transit,2025-02-18,SKU124,164,2025-02-27
SHP004049,Zhengzhou,Rotterdam,Air,8,In Transit,2025-09-13,SKU103,108,2025-09-21
SHP004050,Shenzhen,Johannesburg,Sea,2,In Transit,2025-05-08,SKU129,132,2025-05-10
SHP004051,Noida,Mumbai,Road,17,Delivered,2025-01-06,SKU127,136,2025-01-23
SHP004052,Zhengzhou,Sao Paulo,Sea,3,Delayed,2025-04-17,SKU129,188,2025-04-20
SHP004053,Bangkok,Singapore,Air,21,In Transit,2025-04-30,SKU100,172,2025-05-21
SHP004054,Shenzhen,Johannesburg,Road,4,Delivered,2025-05-28,SKU116,196,2025-06-01
SHP004055,Noida,Dubai,Sea,2,Delayed,2025-01-21,SKU105,212,2025-01-23
SHP004056,Noida,Singapore,Air,19,In Transit,2025-07-09,SKU111,145,2025-07-28
SHP004057,Bangkok,Rotterdam,Sea,12,Delivered,2025-02-13,SKU121,233,2025-02-25
SHP004058,Shenzhen,Chicago,Road,20,Delivered,2025-02-23,SKU107,100,2025-03-15
SHP004059,Ho Chi Minh City,Sao Paulo,Road,8,Delayed,2025-11-16,SKU121,107,2025-11-24
SHP004060,Zhengzhou,Sydney,Sea,5,In Transit,2025-01-08,SKU129,202,2025-01-13
SHP004061,Shenzhen,Chicago,Sea,22,Delivered,2025-11-07,SKU107,106,2025-11-29
SHP004062,Zhengzhou,Mumbai,Road,21,Delivered,2025-08-24,SKU128,220,2025-09-14
SHP004063,Chennai,Sydney,Sea,19,Delivered,2025-09-29,SKU119,163,2025-10-18
SHP004064,Chennai,Rotterdam,Air,6,Delayed,2025-12-05,SKU124,142,2025-12-11
SHP004065,Bangkok,Chicago,Sea,4,Delayed,2025-11-08,SKU124,201,2025-11-12
SHP004066,Chennai,Dubai,Sea,2,Delayed,2025-06-11,SKU114,113,2025-06-13
SHP004067,Bangkok,Rotterdam,Sea,17,Delivered,2025-06-05,SKU121,114,2025-06-22
SHP004068,Shenzhen,Rotterdam,Air,12,Delivered,2025-03-20,SKU118,202,2025-04-01
SHP004069,Chennai,Chicago,Sea,20,Delayed,2025-02-13,SKU111,136,2025-03-05
SHP004070,Chennai,Rotterdam,Sea,11,In Transit,2025-08-26,SKU103,176,2025-09-06
SHP004071,Zhengzhou,Johannesburg,Sea,22,Delivered,2025-06-27,SKU114,112,2025-07-19
SHP004072,Shenzhen,Chicago,Air,3,In Transit,2025-12-12,SKU115,141,2025-12-15
SHP004073,Ho Chi Minh City,Mumbai,Sea,3,Delayed,2025-04-15,SKU102,190,2025-04-18
SHP004074,Bangkok,Dubai,Sea,14,Delayed,2025-07-26,SKU104,140,2025-08-09
SHP004075,Ho Chi Minh City,Sydney,Air,16,Delayed,2025-07-03,SKU118,110,2025-07-19
SHP004076,Chennai,Mumbai,Road,6,Delivered,2025-05-14,SKU126,152,2025-05-20
SHP004077,Shenzhen,Sao Paulo,Sea,19,Delayed,2025-04-07,SKU100,187,2025-04-26
SHP004078,Ho Chi Minh City,Johannesburg,Air,7,Delayed,2025-11-26,SKU123,196,2025-12-03
SHP004079,Shenzhen,Dubai,Sea,19,Delivered,2025-09-06,SKU124,200,2025-09-25
SHP004080,Ho Chi Minh City,Johannesburg,Sea,8,Delayed,2025-05-28,SKU104,98,2025-06-05
SHP004081,Bangkok,Sydney,Road,14,In Transit,2025-04-18,SKU122,181,2025-05-02
SHP004082,Shenzhen,Mumbai,Sea,22,In Transit,2025-05-07,SKU121,199,2025-05-29
SHP004083,Chennai,Chicago,Sea,24,Delayed,2025-07-11,SKU124,186,2025-08-04
SHP004084,Shenzhen,Mumbai,Air,3,Delayed,2025-01-30,SKU119,132,2025-02-02
SHP004085,Zhengzhou,Sao Paulo,Air,17,Delayed,2025-08-30,SKU107,171,2025-09-16
SHP004086,Zhengzhou,Mumbai,Air,25,In Transit,2025-02-10,SKU117,165,2025-03-07
SHP004087,Noida,Rotterdam,Road,20,Delivered,2025-08-13,SKU111,136,2025-09-02
SHP004088,Noida,Sydney,Sea,21,Delayed,2025-04-13,SKU113,208,2025-05-04
SHP004089,Bangkok,Mumbai,Air,6,Delayed,2025-09-08,SKU122,160,2025-09-14
SHP004090,Chennai,Chicago,Road,2,In Transit,2025-12-22,SKU105,161,2025-12-24
SHP004091,Bangkok,Sao Paulo,Road,22,Delayed,2025-11-30,SKU119,197,2025-12-22
SHP004092,Noida,Chicago,Road,18,Delivered,2025-12-10,SKU123,104,2025-12-28
SHP004093,Chennai,Sydney,Air,24,Delivered,2025-10-05,SKU115,229,2025-10-29
SHP004094,Ho Chi Minh City,Mumbai,Air,19,Delayed,2025-04-15,SKU115,221,2025-05-04
SHP004095,Noida,Singapore,Road,3,Delivered,2025-04-09,SKU124,133,2025-04-12
SHP004096,Noida,Mumbai,Air,6,Delayed,2025-11-14,SKU121,147,2025-11-20
SHP004097,Ho Chi Minh City,Mumbai,Sea,15,In Transit,2025-02-16,SKU123,164,2025-03-03
SHP004098,Bangkok,Chicago,Air,12,Delivered,2025-05-10,SKU122,217,2025-05-22
SHP004099,Chennai,Sao Paulo,Air,17,Delayed,2025-01-18,SKU115,181,2025-02-04
SHP004100,Zhengzhou,Sao Paulo,Sea,16,Delivered,2025-12-23,SKU112,220,2026-01-08
SHP004101,Chennai,Sao Paulo,Road,24,In Transit,2025-01-12,SKU119,213,2025-02-05
SHP004102,Noida,Sao Paulo,Sea,5,In Transit,2025-12-29,SKU100,226,2026-01-03
SHP004103,Noida,Johannesburg,Air,25,Delivered,2025-03-24,SKU117,239,2025-04-18
SHP004104,Zhengzhou,Singapore,Road,22,Delivered,2025-09-02,SKU105,175,2025-09-24
SHP004105,Zhengzhou,Rotterdam,Road,15,Delayed,2025-04-23,SKU112,117,2025-05-08
SHP004106,Chennai,Rotterdam,Air,17,In Transit,2025-06-29,SKU128,111,2025-07-16
SHP004107,Chennai,Johannesburg,Air,9,Delivered,2025-05-03,SKU117,134,2025-05-12
SHP004108,Zhengzhou,Rotterdam,Road,22,Delivered,2025-12-31,SKU119,150,2026-01-22
SHP004109,Chennai,Mumbai,Road,25,Delayed,2025-09-03,SKU116,145,2025-09-28
SHP004110,Bangkok,Dubai,Road,19,Delivered,2025-10-20,SKU125,167,2025-11-08
SHP004111,Bangkok,Mumbai,Sea,17,Delayed,2025-01-20,SKU118,143,2025-02-06
SHP004112,Ho Chi Minh City,Sydney,Sea,14,In Transit,2025-03-28,SKU107,103,2025-04-11
SHP004113,Bangkok,Sao Paulo,Air,25,In Transit,2025-10-09,SKU102,118,2025-11-03
SHP004114,Shenzhen,Dubai,Sea,21,Delivered,2025-01-24,SKU101,152,2025-02-14
SHP004115,Shenzhen,Singapore,Road,22,In Transit,2025-07-20,SKU110,192,2025-08-11
SHP004116,Zhengzhou,Singapore,Road,6,Delayed,2025-09-13,SKU102,180,2025-09-19
SHP004117,Ho Chi Minh City,Singapore,Air,11,In Transit,2025-11-05,SKU104,183,2025-11-16
SHP004118,Chennai,Johannesburg,Road,25,Delivered,2025-08-10,SKU101,172,2025-09-04
SHP004119,Bangkok,Chicago,Sea,24,Delivered,2025-10-12,SKU114,114,2025-11-05
SHP004120,Chennai,Rotterdam,Air,7,Delayed,2025-02-20,SKU102,198,2025-02-27
SHP004121,Noida,Singapore,Air,25,Delivered,2025-06-30,SKU122,185,2025-07-25
SHP004122,Chennai,Dubai,Sea,15,In Transit,2025-03-12,SKU105,114,2025-03-27
SHP004123,Ho Chi Minh City,Chicago,Sea,9,Delivered,2025-05-09,SKU109,157,2025-05-18
SHP004124,Bangkok,Mumbai,Air,24,Delayed,2025-01-01,SKU102,130,2025-01-25
SHP004125,Noida,Sydney,Sea,2,Delivered,2025-06-01,SKU113,172,2025-06-03
SHP004126,Shenzhen,Mumbai,Sea,5,Delayed,2025-05-11,SKU128,198,2025-05-16
SHP004127,Chennai,Singapore,Sea,7,In Transit,2025-02-17,SKU101,107,2025-02-24
SHP004128,Bangkok,Sao Paulo,Sea,18,Delivered,2025-04-29,SKU112,147,2025-05-17
SHP004129,Shenzhen,Chicago,Sea,15,In Transit,2025-05-02,SKU125,200,2025-05-17
SHP004130,Ho Chi Minh City,Dubai,Sea,13,Delivered,2025-09-15,SKU116,119,2025-09-28
SHP004131,Chennai,Sao Paulo,Sea,14,Delayed,2025-01-19,SKU122,197,2025-02-02
SHP004132,Zhengzhou,Mumbai,Sea,13,Delivered,2025-06-15,SKU109,193,2025-06-28
SHP004133,Chennai,Dubai,Sea,13,Delivered,2025-09-19,SKU122,118,2025-10-02
SHP004134,Zhengzhou,Sydney,Air,10,In Transit,2025-12-08,SKU100,211,2025-12-18
SHP004135,Noida,Dubai,Road,25,Delivered,2025-02-25,SKU128,176,2025-03-22
SHP004136,Bangkok,Singapore,Road,12,Delivered,2025-02-04,SKU112,180,2025-02-16
SHP004137,Bangkok,Singapore,Sea,3,Delivered,2025-07-17,SKU101,185,2025-07-20
SHP004138,Ho Chi Minh City,Sydney,Sea,5,In Transit,2025-11-10,SKU116,97,2025-11-15
SHP004139,Shenzhen,Johannesburg,Sea,20,Delivered,2025-12-22,SKU108,128,2026-01-11
SHP004140,Ho Chi Minh City,Singapore,Road,8,In Transit,2025-05-27,SKU103,148,2025-06-04
SHP004141,Chennai,Singapore,Air,14,Delayed,2025-03-25,SKU104,186,2025-04-08
SHP004142,Bangkok,Sao Paulo,Road,18,In Transit,2025-09-02,SKU110,96,2025-09-20
SHP004143,Noida,Rotterdam,Air,25,Delivered,2025-07-09,SKU124,152,2025-08-03
SHP004144,Chennai,Rotterdam,Air,14,Delivered,2025-06-04,SKU125,162,2025-06-18
SHP004145,Bangkok,Singapore,Sea,14,In Transit,2025-02-28,SKU103,138,2025-03-14
SHP004146,Chennai,Johannesburg,Air,21,Delivered,2025-02-22,SKU104,207,2025-03-15
SHP004147,Shenzhen,Sao Paulo,Sea,9,In Transit,2025-11-23,SKU104,116,2025-12-02
SHP004148,Noida,Sydney,Air,18,Delivered,2025-01-22,SKU119,139,2025-02-09
SHP004149,Zhengzhou,Sao Paulo,Air,20,Delivered,2025-03-19,SKU122,118,2025-04-08
SHP004150,Chennai,Chicago,Road,18,In Transit,2025-04-17,SKU109,117,2025-05-05
SHP004151,Bangkok,Johannesburg,Air,12,Delivered,2025-11-21,SKU124,133,2025-12-03
SHP004152,Chennai,Sao Paulo,Road,8,Delayed,2025-12-23,SKU107,118,2025-12-31
SHP004153,Noida,Chicago,Sea,10,In Transit,2025-03-09,SKU101,226,2025-03-19
SHP004154,Noida,Sao Paulo,Sea,20,Delivered,2025-07-04,SKU119,115,2025-07-24
SHP004155,Ho Chi Minh City,Rotterdam,Sea,12,Delayed,2025-03-13,SKU113,107,2025-03-25
SHP004156,Zhengzhou,Mumbai,Road,12,Delayed,2025-07-26,SKU119,215,2025-08-07
SHP004157,Noida,Rotterdam,Road,18,Delayed,2025-01-10,SKU127,150,2025-01-28
SHP004158,Noida,Chicago,Air,23,In Transit,2025-03-07,SKU111,225,2025-03-30
SHP004159,Chennai,Sao Paulo,Sea,22,Delayed,2025-10-31,SKU111,149,2025-11-22
SHP004160,Ho Chi Minh City,Rotterdam,Sea,2,In Transit,2025-05-20,SKU107,103,2025-05-22
SHP004161,Zhengzhou,Sydney,Air,13,In Transit,2025-11-07,SKU102,104,2025-11-20
SHP004162,Noida,Mumbai,Road,8,In Transit,2025-09-21,SKU125,193,2025-09-29
SHP004163,Zhengzhou,Sao Paulo,Sea,3,Delayed,2025-07-15,SKU128,223,2025-07-18
SHP004164,Ho Chi Minh City,Chicago,Sea,25,In Transit,2025-01-27,SKU125,130,2025-02-21
SHP004165,Zhengzhou,Dubai,Sea,20,Delayed,2025-11-17,SKU100,210,2025-12-07
SHP004166,Shenzhen,Johannesburg,Road,5,Delayed,2025-05-30,SKU113,186,2025-06-04
SHP004167,Zhengzhou,Johannesburg,Road,13,Delayed,2025-03-05,SKU117,176,2025-03-18
SHP004168,Chennai,Sydney,Air,20,Delivered,2025-05-15,SKU107,228,2025-06-04
SHP004169,Ho Chi Minh City,Johannesburg,Road,20,Delayed,2025-01-29,SKU109,175,2025-02-18
SHP004170,Noida,Sydney,Air,21,Delayed,2025-08-13,SKU109,90,2025-09-03
SHP004171,Zhengzhou,Sydney,Road,15,Delayed,2025-05-20,SKU123,193,2025-06-04
SHP004172,Zhengzhou,Sao Paulo,Road,14,Delivered,2025-02-11,SKU123,106,2025-02-25
SHP004173,Bangkok,Dubai,Air,8,In Transit,2025-06-10,SKU128,117,2025-06-18
SHP004174,Shenzhen,Mumbai,Air,18,In Transit,2025-01-14,SKU110,193,2025-02-01
SHP004175,Noida,Chicago,Air,12,Delivered,2025-05-03,SKU117,108,2025-05-15
SHP004176,Ho Chi Minh City,Rotterdam,Sea,18,In Transit,2025-09-28,SKU125,163,2025-10-16
SHP004177,Ho Chi Minh City,Chicago,Road,23,In Transit,2025-06-23,SKU112,107,2025-07-16
SHP004178,Noida,Sao Paulo,Road,8,Delayed,2025-02-07,SKU119,168,2025-02-15
SHP004179,Shenzhen,Dubai,Road,3,In Transit,2025-10-31,SKU120,138,2025-11-03
SHP004180,Zhengzhou,Mumbai,Road,8,Delayed,2025-11-02,SKU101,104,2025-11-10
SHP004181,Noida,Mumbai,Sea,9,In Transit,2025-05-03,SKU120,137,2025-05-12
SHP004182,Bangkok,Mumbai,Sea,19,Delayed,2025-06-28,SKU102,186,2025-07-17
SHP004183,Zhengzhou,Dubai,Road,21,In Transit,2025-07-28,SKU127,128,2025-08-18
SHP004184,Zhengzhou,Mumbai,Sea,22,Delayed,2025-10-31,SKU127,126,2025-11-22
SHP004185,Noida,Sydney,Road,7,In Transit,2025-11-14,SKU126,149,2025-11-21
SHP004186,Zhengzhou,Johannesburg,Road,16,In Transit,2025-03-14,SKU116,168,2025-03-30
SHP004187,Zhengzhou,Chicago,Sea,19,Delivered,2025-06-02,SKU114,120,2025-06-21
SHP004188,Zhengzhou,Dubai,Sea,9,Delayed,2025-05-15,SKU101,213,2025-05-24
SHP004189,Zhengzhou,Singapore,Sea,7,Delayed,2025-12-28,SKU116,155,2026-01-04
SHP004190,Bangkok,Chicago,Road,21,Delayed,2025-07-25,SKU128,102,2025-08-15
SHP004191,Chennai,Sydney,Road,23,In Transit,2025-03-10,SKU115,156,2025-04-02
SHP004192,Ho Chi Minh City,Singapore,Air,2,Delayed,2025-09-10,SKU121,231,2025-09-12
SHP004193,Noida,Singapore,Road,8,Delivered,2025-06-05,SKU107,149,2025-06-13
SHP004194,Noida,Rotterdam,Road,14,In Transit,2025-10-28,SKU108,228,2025-11-11
SHP004195,Bangkok,Chicago,Air,24,In Transit,2025-01-12,SKU115,136,2025-02-05
SHP004196,Ho Chi Minh City,Mumbai,Sea,24,Delayed,2025-03-01,SKU114,200,2025-03-25
SHP004197,Zhengzhou,Mumbai,Air,18,Delivered,2025-09-21,SKU112,190,2025-10-09
SHP004198,Noida,Mumbai,Air,22,Delayed,2025-11-17,SKU121,133,2025-12-09
SHP004199,Ho Chi Minh City,Sao Paulo,Road,12,Delivered,2025-04-17,SKU118,136,2025-04-29
SHP004200,Noida,Singapore,Air,21,Delivered,2025-03-08,SKU105,163,2025-03-29
SHP004201,Bangkok,Sydney,Road,10,Delivered,2025-10-03,SKU108,115,2025-10-13
SHP004202,Ho Chi Minh City,Johannesburg,Road,25,Delayed,2025-08-08,SKU111,116,2025-09-02
SHP004203,Noida,Mumbai,Air,13,Delivered,2025-05-13,SKU114,155,2025-05-26
SHP004204,Noida,Mumbai,Sea,14,Delivered,2025-12-28,SKU100,127,2026-01-11
SHP004205,Bangkok,Mumbai,Air,13,Delivered,2025-06-30,SKU102,192,2025-07-13
SHP004206,Shenzhen,Rotterdam,Air,15,Delayed,2025-01-29,SKU128,111,2025-02-13
SHP004207,Zhengzhou,Singapore,Sea,16,Delayed,2025-08-04,SKU123,182,2025-08-20
SHP004208,Chennai,Johannesburg,Road,22,Delivered,2025-01-11,SKU112,129,2025-02-02
SHP004209,Bangkok,Singapore,Air,18,Delivered,2025-08-30,SKU115,152,2025-09-17
SHP004210,Noida,Sydney,Road,10,Delivered,2025-05-20,SKU104,132,2025-05-30
SHP004211,Zhengzhou,Singapore,Air,3,Delivered,2025-07-28,SKU112,140,2025-07-31
SHP004212,Noida,Sydney,Road,3,Delivered,2025-03-23,SKU120,186,2025-03-26
SHP004213,Zhengzhou,Mumbai,Sea,21,Delivered,2025-07-23,SKU120,142,2025-08-13
SHP004214,Noida,Sao Paulo,Air,18,In Transit,2025-02-27,SKU122,203,2025-03-17
SHP004215,Noida,Johannesburg,Air,6,Delivered,2025-05-29,SKU103,133,2025-06-04
SHP004216,Noida,Mumbai,Road,9,In Transit,2025-05-11,SKU107,230,2025-05-20
SHP004217,Shenzhen,Chicago,Air,15,Delayed,2025-02-19,SKU110,190,2025-03-06
SHP004218,Bangkok,Chicago,Air,18,In Transit,2025-08-04,SKU123,127,2025-08-22
SHP004219,Bangkok,Dubai,Sea,15,Delivered,2025-09-08,SKU120,145,2025-09-23
SHP004220,Zhengzhou,Sao Paulo,Road,18,Delivered,2025-04-20,SKU102,140,2025-05-08
SHP004221,Shenzhen,Rotterdam,Road,11,In Transit,2025-08-28,SKU101,129,2025-09-08
SHP004222,Noida,Chicago,Road,6,In Transit,2025-03-10,SKU103,134,2025-03-16
SHP004223,Noida,Chicago,Air,12,Delayed,2025-12-11,SKU113,191,2025-12-23
SHP004224,Chennai,Sydney,Sea,11,Delayed,2025-05-23,SKU129,177,2025-06-03
SHP004225,Noida,Sao Paulo,Road,9,Delayed,2025-09-07,SKU103,116,2025-09-16
SHP004226,Bangkok,Chicago,Sea,10,Delivered,2025-10-26,SKU101,195,2025-11-05
SHP004227,Shenzhen,Chicago,Air,25,Delayed,2025-10-10,SKU126,116,2025-11-04
SHP004228,Chennai,Johannesburg,Road,15,In Transit,2025-07-11,SKU101,220,2025-07-26
SHP004229,Chennai,Dubai,Air,9,Delivered,2025-03-10,SKU104,208,2025-03-19
SHP004230,Shenzhen,Sydney,Sea,11,Delayed,2025-12-01,SKU101,111,2025-12-12
SHP004231,Shenzhen,Singapore,Sea,19,In Transit,2025-12-18,SKU128,139,2026-01-06
SHP004232,Chennai,Singapore,Sea,9,Delayed,2025-01-23,SKU101,228,2025-02-01
SHP004233,Chennai,Sao Paulo,Air,25,Delayed,2025-06-30,SKU119,105,2025-07-25
SHP004234,Ho Chi Minh City,Singapore,Sea,12,In Transit,2025-09-16,SKU122,225,2025-09-28
SHP004235,Zhengzhou,Johannesburg,Road,9,Delivered,2025-01-31,SKU103,201,2025-02-09
SHP004236,Shenzhen,Chicago,Road,23,Delivered,2025-06-05,SKU119,192,2025-06-28
SHP004237,Shenzhen,Mumbai,Road,16,Delivered,2025-05-17,SKU128,144,2025-06-02
SHP004238,Chennai,Sydney,Air,20,Delivered,2025-10-20,SKU101,113,2025-11-09
SHP004239,Noida,Mumbai,Sea,19,Delayed,2025-11-16,SKU113,226,2025-12-05
SHP004240,Chennai,Sydney,Road,19,In Transit,2025-01-09,SKU125,170,2025-01-28
SHP004241,Ho Chi Minh City,Johannesburg,Sea,18,Delayed,2025-05-26,SKU112,158,2025-06-13
SHP004242,Noida,Rotterdam,Air,18,Delayed,2025-06-26,SKU122,101,2025-07-14
SHP004243,Ho Chi Minh City,Sydney,Road,2,In Transit,2025-02-21,SKU113,136,2025-02-23
SHP004244,Chennai,Mumbai,Sea,2,In Transit,2025-09-28,SKU115,210,2025-09-30
