Date,SKUID,ForecastQty,ActualQty
2025-07-30,SKU116,165,181
2025-07-30,SKU117,371,381
2025-07-30,SKU118,84,87
2025-07-30,SKU119,223,217
2025-07-30,SKU120,299,309
2025-07-30,SKU121,137,147
2025-07-30,SKU122,415,439
2025-07-30,SKU123,206,198
2025-07-30,SKU124,317,296
2025-07-30,SKU125,226,243
2025-07-30,SKU126,269,284
2025-07-30,SKU127,158,152
2025-07-30,SKU128,139,141
2025-07-30,SKU129,83,82
2025-07-31,SKU100,235,261
2025-07-31,SKU101,195,187
2025-07-31,SKU102,387,377
2025-07-31,SKU103,449,421
2025-07-31,SKU104,305,306
2025-07-31,SKU105,376,406
2025-07-31,SKU106,140,144
2025-07-31,SKU107,136,147
2025-07-31,SKU108,340,359
2025-07-31,SKU109,505,488
2025-07-31,SKU110,376,356
2025-07-31,SKU111,495,456
2025-07-31,SKU112,479,475
2025-07-31,SKU113,299,300
2025-07-31,SKU114,351,374
2025-07-31,SKU115,210,200
2025-07-31,SKU116,359,365
2025-07-31,SKU117,431,396
2025-07-31,SKU118,332,319
2025-07-31,SKU119,287,301
2025-07-31,SKU120,405,405
2025-07-31,SKU121,351,349
2025-07-31,SKU122,182,167
2025-07-31,SKU123,315,303
2025-07-31,SKU124,303,287
2025-07-31,SKU125,324,340
2025-07-31,SKU126,424,417
2025-07-31,SKU127,256,236
2025-07-31,SKU128,254,243
2025-07-31,SKU129,370,379
2025-08-01,SKU100,205,202
2025-08-01,SKU101,202,197
2025-08-01,SKU102,201,190
2025-08-01,SKU103,231,252
2025-08-01,SKU104,197,194
2025-08-01,SKU105,519,504
2025-08-01,SKU106,494,500
2025-08-01,SKU107,293,326
2025-08-01,SKU108,132,121
2025-08-01,SKU109,192,205
2025-08-01,SKU110,265,258
2025-08-01,SKU111,232,227
2025-08-01,SKU112,494,539
2025-08-01,SKU113,325,309
2025-08-01,SKU114,180,195
2025-08-01,SKU115,334,364
2025-08-01,SKU116,338,316
2025-08-01,SKU117,369,338
2025-08-01,SKU118,361,363
2025-08-01,SKU119,311,326
2025-08-01,SKU120,518,494
2025-08-01,SKU121,373,348
2025-08-01,SKU122,228,219
2025-08-01,SKU123,270,300
2025-08-01,SKU124,223,225
2025-08-01,SKU125,312,340
2025-08-01,SKU126,190,178
2025-08-01,SKU127,232,212
2025-08-01,SKU128,307,333
2025-08-01,SKU129,570,557
2025-08-02,SKU100,516,479
2025-08-02,SKU101,405,372
2025-08-02,SKU102,469,499
2025-08-02,SKU103,246,263
2025-08-02,SKU104,274,255
2025-08-02,SKU105,304,284
2025-08-02,SKU106,410,415
2025-08-02,SKU107,391,382
2025-08-02,SKU108,185,193
2025-08-02,SKU109,181,190
2025-08-02,SKU110,259,272
2025-08-02,SKU111,542,543
2025-08-02,SKU112,289,294
2025-08-02,SKU113,206,206
2025-08-02,SKU114,238,241
2025-08-02,SKU115,324,302
2025-08-02,SKU116,500,530
2025-08-02,SKU117,425,420
2025-08-02,SKU118,342,366
2025-08-02,SKU119,544,523
2025-08-02,SKU120,107,98
2025-08-02,SKU121,274,290
2025-08-02,SKU122,274,276
2025-08-02,SKU123,140,144
2025-08-02,SKU124,295,280
2025-08-02,SKU125,508,561
2025-08-02,SKU126,370,405
2025-08-02,SKU127,115,120
2025-08-02,SKU128,348,333
2025-08-02,SKU129,359,359
2025-08-03,SKU100,175,169
2025-08-03,SKU101,223,228
2025-08-03,SKU102,459,479
2025-08-03,SKU103,385,396
2025-08-03,SKU104,455,449
2025-08-03,SKU105,355,357
2025-08-03,SKU106,460,431
2025-08-03,SKU107,379,395
2025-08-03,SKU108,368,358
2025-08-03,SKU109,98,103
2025-08-03,SKU110,349,333
2025-08-03,SKU111,312,289
2025-08-03,SKU112,233,236
2025-08-03,SKU113,370,390
2025-08-03,SKU114,386,376
2025-08-03,SKU115,110,104
2025-08-03,SKU116,600,557
2025-08-03,SKU117,160,171
2025-08-03,SKU118,358,333
2025-08-03,SKU119,442,430
2025-08-03,SKU120,106,101
2025-08-03,SKU121,472,472
2025-08-03,SKU122,407,387
2025-08-03,SKU123,602,566
2025-08-03,SKU124,501,533
2025-08-03,SKU125,279,270
2025-08-03,SKU126,409,394
2025-08-03,SKU127,410,374
2025-08-03,SKU128,293,277
2025-08-03,SKU129,111,104
2025-08-04,SKU100,106,109
2025-08-04,SKU101,133,127
2025-08-04,SKU102,189,187
2025-08-04,SKU103,99,100
2025-08-04,SKU104,205,195
2025-08-04,SKU105,415,454
2025-08-04,SKU106,442,407
2025-08-04,SKU107,392,422
2025-08-04,SKU108,510,543
2025-08-04,SKU109,142,144
2025-08-04,SKU110,361,340
2025-08-04,SKU111,229,246
2025-08-04,SKU112,166,184
2025-08-04,SKU113,442,439
2025-08-04,SKU114,146,142
2025-08-04,SKU115,279,269
2025-08-04,SKU116,451,499
2025-08-04,SKU117,554,547
2025-08-04,SKU118,116,106
2025-08-04,SKU119,130,128
2025-08-04,SKU120,182,203
2025-08-04,SKU121,375,403
2025-08-04,SKU122,456,422
2025-08-04,SKU123,263,255
2025-08-04,SKU124,127,123
2025-08-04,SKU125,602,575
2025-08-04,SKU126,376,408
2025-08-04,SKU127,91,94
2025-08-04,SKU128,258,250
2025-08-04,SKU129,315,293
2025-08-05,SKU100,157,158
2025-08-05,SKU101,342,334
2025-08-05,SKU102,111,119
2025-08-05,SKU103,370,409
2025-08-05,SKU104,127,129
2025-08-05,SKU105,375,402
2025-08-05,SKU106,199,194
2025-08-05,SKU107,285,267
2025-08-05,SKU108,112,109
2025-08-05,SKU109,178,178
2025-08-05,SKU110,316,290
2025-08-05,SKU111,468,472
2025-08-05,SKU112,132,135
2025-08-05,SKU113,456,440
2025-08-05,SKU114,340,318
2025-08-05,SKU115,362,369
2025-08-05,SKU116,379,419
2025-08-05,SKU117,95,101
2025-08-05,SKU118,128,125
2025-08-05,SKU119,318,339
2025-08-05,SKU120,234,249
2025-08-05,SKU121,475,462
2025-08-05,SKU122,316,288
2025-08-05,SKU123,407,377
2025-08-05,SKU124,101,97
2025-08-05,SKU125,521,480
2025-08-05,SKU126,192,187
2025-08-05,SKU127,337,331
2025-08-05,SKU128,198,182
2025-08-05,SKU129,214,238
2025-08-06,SKU100,583,541
2025-08-06,SKU101,290,299
2025-08-06,SKU102,324,341
2025-08-06,SKU103,429,404
2025-08-06,SKU104,264,255
2025-08-06,SKU105,347,326
2025-08-06,SKU106,395,392
2025-08-06,SKU107,521,514
2025-08-06,SKU108,385,396
2025-08-06,SKU109,309,333
2025-08-06,SKU110,223,227
2025-08-06,SKU111,561,566
2025-08-06,SKU112,316,331
2025-08-06,SKU113,315,310
2025-08-06,SKU114,412,377
2025-08-06,SKU115,179,194
2025-08-06,SKU116,226,242
2025-08-06,SKU117,186,200
2025-08-06,SKU118,422,456
2025-08-06,SKU119,297,325
2025-08-06,SKU120,433,426
2025-08-06,SKU121,286,294
2025-08-06,SKU122,459,445
2025-08-06,SKU123,535,525
2025-08-06,SKU124,222,236
2025-08-06,SKU125,399,372
2025-08-06,SKU126,391,394
2025-08-06,SKU127,421,450
2025-08-06,SKU128,248,269
2025-08-06,SKU129,175,193
2025-08-07,SKU100,125,131
2025-08-07,SKU101,498,479
2025-08-07,SKU102,474,454
2025-08-07,SKU103,284,271
2025-08-07,SKU104,119,111
2025-08-07,SKU105,386,423
2025-08-07,SKU106,95,101
2025-08-07,SKU107,260,280
2025-08-07,SKU108,408,411
2025-08-07,SKU109,454,451
2025-08-07,SKU110,474,486
2025-08-07,SKU111,572,554
2025-08-07,SKU112,286,265
2025-08-07,SKU113,524,509
2025-08-07,SKU114,187,198
2025-08-07,SKU115,462,426
2025-08-07,SKU116,488,449
2025-08-07,SKU117,246,244
2025-08-07,SKU118,178,165
2025-08-07,SKU119,552,548
2025-08-07,SKU120,302,309
2025-08-07,SKU121,86,94
2025-08-07,SKU122,241,235
2025-08-07,SKU123,445,454
2025-08-07,SKU124,395,401
2025-08-07,SKU125,190,181
2025-08-07,SKU126,537,523
2025-08-07,SKU127,91,95
2025-08-07,SKU128,223,242
2025-08-07,SKU129,244,224
2025-08-08,SKU100,220,224
2025-08-08,SKU101,450,481
2025-08-08,SKU102,483,500
2025-08-08,SKU103,442,434
2025-08-08,SKU104,208,208
2025-08-08,SKU105,328,362
2025-08-08,SKU106,212,200
2025-08-08,SKU107,339,355
2025-08-08,SKU108,524,550
2025-08-08,SKU109,370,353
2025-08-08,SKU110,175,166
2025-08-08,SKU111,97,94
2025-08-08,SKU112,256,280
2025-08-08,SKU113,550,554
2025-08-08,SKU114,501,496
2025-08-08,SKU115,390,376
2025-08-08,SKU116,415,408
2025-08-08,SKU117,292,299
2025-08-08,SKU118,475,447
2025-08-08,SKU119,300,300
2025-08-08,SKU120,430,411
2025-08-08,SKU121,520,566
2025-08-08,SKU122,260,250
2025-08-08,SKU123,471,485
2025-08-08,SKU124,172,159
2025-08-08,SKU125,404,380
2025-08-08,SKU126,232,258
2025-08-08,SKU127,508,563
2025-08-08,SKU128,253,274
2025-08-08,SKU129,511,539
2025-08-09,SKU100,538,494
2025-08-09,SKU101,478,529
2025-08-09,SKU102,369,409
2025-08-09,SKU103,187,184
2025-08-09,SKU104,302,316
2025-08-09,SKU105,418,445
2025-08-09,SKU106,223,231
2025-08-09,SKU107,190,209
2025-08-09,SKU108,351,366
2025-08-09,SKU109,420,389
2025-08-09,SKU110,116,116
2025-08-09,SKU111,413,376
2025-08-09,SKU112,172,190
2025-08-09,SKU113,164,161
2025-08-09,SKU114,436,409
2025-08-09,SKU115,275,257
2025-08-09,SKU116,216,209
2025-08-09,SKU117,312,320
2025-08-09,SKU118,389,408
2025-08-09,SKU119,115,119
2025-08-09,SKU120,207,201
2025-08-09,SKU121,467,477
2025-08-09,SKU122,581,561
2025-08-09,SKU123,98,102
2025-08-09,SKU124,381,368
2025-08-09,SKU125,244,251
2025-08-09,SKU126,389,373
2025-08-09,SKU127,418,404
2025-08-09,SKU128,186,172
2025-08-09,SKU129,370,353
2025-08-10,SKU100,187,197
2025-08-10,SKU101,420,431
2025-08-10,SKU102,248,227
2025-08-10,SKU103,289,317
2025-08-10,SKU104,93,101
2025-08-10,SKU105,452,418
2025-08-10,SKU106,320,319
2025-08-10,SKU107,518,570
2025-08-10,SKU108,317,324
2025-08-10,SKU109,93,96
2025-08-10,SKU110,434,403
2025-08-10,SKU111,457,464
2025-08-10,SKU112,419,412
2025-08-10,SKU113,221,218
2025-08-10,SKU114,171,188
2025-08-10,SKU115,423,468
2025-08-10,SKU116,106,104
2025-08-10,SKU117,466,496
2025-08-10,SKU118,313,309
2025-08-10,SKU119,290,307
2025-08-10,SKU120,503,473
2025-08-10,SKU121,122,120
2025-08-10,SKU122,108,117
2025-08-10,SKU123,622,571
2025-08-10,SKU124,266,280
2025-08-10,SKU125,478,439
2025-08-10,SKU126,271,259
2025-08-10,SKU127,478,500
2025-08-10,SKU128,361,394
2025-08-10,SKU129,467,462
2025-08-11,SKU100,165,179
2025-08-11,SKU101,116,121
2025-08-11,SKU102,92,98
2025-08-11,SKU103,559,569
2025-08-11,SKU104,403,410
2025-08-11,SKU105,262,265
2025-08-11,SKU106,528,537
2025-08-11,SKU107,158,169
2025-08-11,SKU108,377,388
2025-08-11,SKU109,215,208
2025-08-11,SKU110,234,226
2025-08-11,SKU111,141,144
2025-08-11,SKU112,309,340
2025-08-11,SKU113,389,427
2025-08-11,SKU114,231,241
2025-08-11,SKU115,423,439
2025-08-11,SKU116,225,247
2025-08-11,SKU117,547,522
2025-08-11,SKU118,522,492
2025-08-11,SKU119,372,366
2025-08-11,SKU120,334,362
2025-08-11,SKU121,553,538
2025-08-11,SKU122,432,430
2025-08-11,SKU123,285,267
2025-08-11,SKU124,213,217
2025-08-11,SKU125,165,164
2025-08-11,SKU126,292,281
2025-08-11,SKU127,476,461
2025-08-11,SKU128,450,413
2025-08-11,SKU129,332,366
2025-08-12,SKU100,433,446
2025-08-12,SKU101,205,219
2025-08-12,SKU102,517,507
2025-08-12,SKU103,574,554
2025-08-12,SKU104,316,330
2025-08-12,SKU105,457,422
2025-08-12,SKU106,503,540
2025-08-12,SKU107,608,564
2025-08-12,SKU108,487,455
2025-08-12,SKU109,226,243
2025-08-12,SKU110,236,231
2025-08-12,SKU111,232,223
2025-08-12,SKU112,158,174
2025-08-12,SKU113,179,198
2025-08-12,SKU114,544,496
2025-08-12,SKU115,425,454
2025-08-12,SKU116,244,255
2025-08-12,SKU117,394,382
2025-08-12,SKU118,371,400
2025-08-12,SKU119,581,562
2025-08-12,SKU120,300,280
2025-08-12,SKU121,258,249
2025-08-12,SKU122,291,320
2025-08-12,SKU123,352,348
2025-08-12,SKU124,124,132
2025-08-12,SKU125,98,109
2025-08-12,SKU126,283,258
2025-08-12,SKU127,170,182
2025-08-12,SKU128,546,518
2025-08-12,SKU129,353,356
2025-08-13,SKU100,407,419
2025-08-13,SKU101,508,561
2025-08-13,SKU102,194,190
2025-08-13,SKU103,442,462
2025-08-13,SKU104,116,113
2025-08-13,SKU105,472,519
2025-08-13,SKU106,105,102
2025-08-13,SKU107,580,552
2025-08-13,SKU108,339,343
2025-08-13,SKU109,462,426
2025-08-13,SKU110,167,185
2025-08-13,SKU111,497,507
2025-08-13,SKU112,309,301
2025-08-13,SKU113,533,560
2025-08-13,SKU114,127,133
2025-08-13,SKU115,282,277
2025-08-13,SKU116,196,213
2025-08-13,SKU117,529,502
2025-08-13,SKU118,539,532
2025-08-13,SKU119,272,255
2025-08-13,SKU120,129,136
2025-08-13,SKU121,310,342
2025-08-13,SKU122,294,277
2025-08-13,SKU123,261,257
2025-08-13,SKU124,186,175
2025-08-13,SKU125,201,218
2025-08-13,SKU126,417,439
2025-08-13,SKU127,153,167
2025-08-13,SKU128,452,435
2025-08-13,SKU129,433,474
2025-08-14,SKU100,582,572
2025-08-14,SKU101,293,270
2025-08-14,SKU102,434,466
2025-08-14,SKU103,380,363
2025-08-14,SKU104,136,128
2025-08-14,SKU105,188,174
2025-08-14,SKU106,357,356
2025-08-14,SKU107,342,376
2025-08-14,SKU108,239,262
2025-08-14,SKU109,329,317
2025-08-14,SKU110,524,502
2025-08-14,SKU111,302,309
2025-08-14,SKU112,438,430
2025-08-14,SKU113,110,105
2025-08-14,SKU114,355,343
2025-08-14,SKU115,448,425
2025-08-14,SKU116,495,491
2025-08-14,SKU117,488,456
2025-08-14,SKU118,205,210
2025-08-14,SKU119,374,411
2025-08-14,SKU120,136,140
2025-08-14,SKU121,146,149
2025-08-14,SKU122,291,279
2025-08-14,SKU123,360,331
2025-08-14,SKU124,523,482
2025-08-14,SKU125,298,284
2025-08-14,SKU126,369,381
2025-08-14,SKU127,362,368
2025-08-14,SKU128,118,121
2025-08-14,SKU129,419,397
2025-08-15,SKU100,256,269
2025-08-15,SKU101,448,451
2025-08-15,SKU102,185,175
2025-08-15,SKU103,394,402
2025-08-15,SKU104,101,101
2025-08-15,SKU105,295,278
2025-08-15,SKU106,126,128
2025-08-15,SKU107,186,205
2025-08-15,SKU108,617,568
2025-08-15,SKU109,216,216
2025-08-15,SKU110,175,193
2025-08-15,SKU111,474,522
2025-08-15,SKU112,382,405
2025-08-15,SKU113,267,255
2025-08-15,SKU114,492,485
2025-08-15,SKU115,355,346
2025-08-15,SKU116,440,442
2025-08-15,SKU117,350,378
2025-08-15,SKU118,182,181
2025-08-15,SKU119,297,304
2025-08-15,SKU120,94,98
2025-08-15,SKU121,204,211
2025-08-15,SKU122,496,497
2025-08-15,SKU123,412,428
2025-08-15,SKU124,226,223
2025-08-15,SKU125,293,289
2025-08-15,SKU126,375,413
2025-08-15,SKU127,85,92
2025-08-15,SKU128,232,250
2025-08-15,SKU129,249,228
2025-08-16,SKU100,478,482
2025-08-16,SKU101,345,348
2025-08-16,SKU102,162,158
2025-08-16,SKU103,357,341
2025-08-16,SKU104,480,516
2025-08-16,SKU105,419,399
2025-08-16,SKU106,431,448
2025-08-16,SKU107,336,324
2025-08-16,SKU108,420,427
2025-08-16,SKU109,511,542
2025-08-16,SKU110,539,525
2025-08-16,SKU111,325,312
2025-08-16,SKU112,356,362
2025-08-16,SKU113,372,395
2025-08-16,SKU114,452,503
2025-08-16,SKU115,413,439
2025-08-16,SKU116,451,492
2025-08-16,SKU117,437,403
2025-08-16,SKU118,409,409
2025-08-16,SKU119,191,178
2025-08-16,SKU120,295,292
2025-08-16,SKU121,420,413
2025-08-16,SKU122,368,339
2025-08-16,SKU123,378,362
2025-08-16,SKU124,341,370
2025-08-16,SKU125,391,432
2025-08-16,SKU126,181,192
2025-08-16,SKU127,390,428
2025-08-16,SKU128,589,560
2025-08-16,SKU129,269,251
2025-08-17,SKU100,213,210
2025-08-17,SKU101,414,411
2025-08-17,SKU102,374,357
2025-08-17,SKU103,125,129
2025-08-17,SKU104,388,381
2025-08-17,SKU105,261,269
2025-08-17,SKU106,522,510
2025-08-17,SKU107,390,415
2025-08-17,SKU108,388,393
2025-08-17,SKU109,111,104
2025-08-17,SKU110,365,373
2025-08-17,SKU111,431,440
2025-08-17,SKU112,171,158
2025-08-17,SKU113,110,108
2025-08-17,SKU114,144,143
2025-08-17,SKU115,197,182
2025-08-17,SKU116,410,409
2025-08-17,SKU117,504,477
2025-08-17,SKU118,502,542
2025-08-17,SKU119,341,379
2025-08-17,SKU120,538,512
2025-08-17,SKU121,146,161
2025-08-17,SKU122,219,220
2025-08-17,SKU123,388,418
2025-08-17,SKU124,214,227
2025-08-17,SKU125,522,481
2025-08-17,SKU126,275,270
2025-08-17,SKU127,111,118
2025-08-17,SKU128,338,339
2025-08-17,SKU129,445,453
2025-08-18,SKU100,144,150
2025-08-18,SKU101,120,116
2025-08-18,SKU102,528,489
2025-08-18,SKU103,431,470
2025-08-18,SKU104,461,446
2025-08-18,SKU105,377,395
2025-08-18,SKU106,112,117
2025-08-18,SKU107,198,215
2025-08-18,SKU108,123,128
2025-08-18,SKU109,124,121
2025-08-18,SKU110,496,534
2025-08-18,SKU111,538,558
2025-08-18,SKU112,329,327
2025-08-18,SKU113,289,282
2025-08-18,SKU114,551,548
2025-08-18,SKU115,114,113
2025-08-18,SKU116,364,356
2025-08-18,SKU117,164,174
2025-08-18,SKU118,563,549
2025-08-18,SKU119,376,393
2025-08-18,SKU120,456,430
2025-08-18,SKU121,591,539
2025-08-18,SKU122,373,342
2025-08-18,SKU123,326,346
2025-08-18,SKU124,277,279
2025-08-18,SKU125,451,480
2025-08-18,SKU126,472,434
2025-08-18,SKU127,549,507
2025-08-18,SKU128,522,505
2025-08-18,SKU129,209,228
2025-08-19,SKU100,245,267
2025-08-19,SKU101,133,132
2025-08-19,SKU102,242,241
2025-08-19,SKU103,548,561
2025-08-19,SKU104,204,213
2025-08-19,SKU105,384,369
2025-08-19,SKU106,479,519
2025-08-19,SKU107,415,428
2025-08-19,SKU108,151,140
2025-08-19,SKU109,572,527
2025-08-19,SKU110,311,341
2025-08-19,SKU111,106,98
2025-08-19,SKU112,405,393
2025-08-19,SKU113,380,416
2025-08-19,SKU114,140,149
2025-08-19,SKU115,260,252
2025-08-19,SKU116,130,125
2025-08-19,SKU117,396,422
2025-08-19,SKU118,340,356
2025-08-19,SKU119,466,439
2025-08-19,SKU120,316,330
2025-08-19,SKU121,221,210
2025-08-19,SKU122,177,180
2025-08-19,SKU123,481,532
2025-08-19,SKU124,424,435
2025-08-19,SKU125,451,419
2025-08-19,SKU126,354,357
2025-08-19,SKU127,343,313
2025-08-19,SKU128,122,136
2025-08-19,SKU129,349,323
2025-08-20,SKU100,367,378
2025-08-20,SKU101,146,147
2025-08-20,SKU102,128,133
2025-08-20,SKU103,269,254
2025-08-20,SKU104,239,264
2025-08-20,SKU105,248,235
2025-08-20,SKU106,346,361
2025-08-20,SKU107,299,303
2025-08-20,SKU108,554,568
2025-08-20,SKU109,405,415
2025-08-20,SKU110,162,166
2025-08-20,SKU111,459,435
2025-08-20,SKU112,458,470
2025-08-20,SKU113,279,288
2025-08-20,SKU114,197,198
2025-08-20,SKU115,261,246
2025-08-20,SKU116,106,118
2025-08-20,SKU117,101,93
2025-08-20,SKU118,278,288
2025-08-20,SKU119,227,213
2025-08-20,SKU120,283,261
2025-08-20,SKU121,406,415
2025-08-20,SKU122,438,405
2025-08-20,SKU123,88,92
2025-08-20,SKU124,122,129
2025-08-20,SKU125,327,313
2025-08-20,SKU126,322,311
2025-08-20,SKU127,193,208
2025-08-20,SKU128,253,244
2025-08-20,SKU129,402,401
2025-08-21,SKU100,313,341
2025-08-21,SKU101,504,502
2025-08-21,SKU102,110,121
2025-08-21,SKU103,405,407
2025-08-21,SKU104,257,274
2025-08-21,SKU105,158,146
2025-08-21,SKU106,344,346
2025-08-21,SKU107,426,463
2025-08-21,SKU108,566,561
2025-08-21,SKU109,134,148
2025-08-21,SKU110,465,463
2025-08-21,SKU111,160,166
2025-08-21,SKU112,120,123
2025-08-21,SKU113,86,93
2025-08-21,SKU114,445,432
2025-08-21,SKU115,593,568
2025-08-21,SKU116,230,246
2025-08-21,SKU117,96,98
2025-08-21,SKU118,186,205
2025-08-21,SKU119,315,288
2025-08-21,SKU120,311,288
2025-08-21,SKU121,307,284
2025-08-21,SKU122,273,261
2025-08-21,SKU123,516,555
2025-08-21,SKU124,338,373
2025-08-21,SKU125,233,242
2025-08-21,SKU126,157,174
2025-08-21,SKU127,223,238
2025-08-21,SKU128,161,174
2025-08-21,SKU129,102,113
2025-08-22,SKU100,243,242
2025-08-22,SKU101,395,430
2025-08-22,SKU102,188,194
2025-08-22,SKU103,168,159
2025-08-22,SKU104,533,523
2025-08-22,SKU105,344,333
2025-08-22,SKU106,209,218
2025-08-22,SKU107,280,266
2025-08-22,SKU108,345,351
2025-08-22,SKU109,251,247
2025-08-22,SKU110,194,204
2025-08-22,SKU111,552,520
2025-08-22,SKU112,365,348
2025-08-22,SKU113,379,370
2025-08-22,SKU114,486,480
2025-08-22,SKU115,283,303
2025-08-22,SKU116,220,227
2025-08-22,SKU117,464,496
2025-08-22,SKU118,328,309
2025-08-22,SKU119,123,129
2025-08-22,SKU120,326,309
2025-08-22,SKU121,130,127
2025-08-22,SKU122,245,267
2025-08-22,SKU123,291,309
2025-08-22,SKU124,450,433
2025-08-22,SKU125,370,351
2025-08-22,SKU126,529,541
2025-08-22,SKU127,458,484
2025-08-22,SKU128,450,433
2025-08-22,SKU129,306,331
2025-08-23,SKU100,465,469
2025-08-23,SKU101,368,338
2025-08-23,SKU102,448,413
2025-08-23,SKU103,235,216
2025-08-23,SKU104,398,413
2025-08-23,SKU105,243,236
2025-08-23,SKU106,508,553
2025-08-23,SKU107,170,178
2025-08-23,SKU108,443,468
2025-08-23,SKU109,542,538
2025-08-23,SKU110,307,335
2025-08-23,SKU111,353,386
2025-08-23,SKU112,553,552
2025-08-23,SKU113,333,363
2025-08-23,SKU114,407,384
2025-08-23,SKU115,287,315
2025-08-23,SKU116,583,547
2025-08-23,SKU117,140,147
2025-08-23,SKU118,568,571
2025-08-23,SKU119,460,510
2025-08-23,SKU120,498,522
2025-08-23,SKU121,185,169
2025-08-23,SKU122,519,553
2025-08-23,SKU123,539,546
2025-08-23,SKU124,448,469
2025-08-23,SKU125,474,432
2025-08-23,SKU126,340,319
2025-08-23,SKU127,522,533
2025-08-23,SKU128,153,155
2025-08-23,SKU129,466,435
2025-08-24,SKU100,421,425
2025-08-24,SKU101,391,357
2025-08-24,SKU102,531,493
2025-08-24,SKU103,269,285
2025-08-24,SKU104,165,152
2025-08-24,SKU105,313,297
2025-08-24,SKU106,154,158
2025-08-24,SKU107,433,425
2025-08-24,SKU108,116,111
2025-08-24,SKU109,211,224
2025-08-24,SKU110,401,371
2025-08-24,SKU111,385,374
2025-08-24,SKU112,253,252
2025-08-24,SKU113,125,118
2025-08-24,SKU114,473,497
2025-08-24,SKU115,142,133
2025-08-24,SKU116,197,218
2025-08-24,SKU117,377,411
2025-08-24,SKU118,261,257
2025-08-24,SKU119,496,481
2025-08-24,SKU120,282,274
2025-08-24,SKU121,105,113
2025-08-24,SKU122,359,336
2025-08-24,SKU123,452,411
2025-08-24,SKU124,465,456
2025-08-24,SKU125,161,175
2025-08-24,SKU126,416,386
2025-08-24,SKU127,397,417
2025-08-24,SKU128,207,215
2025-08-24,SKU129,131,127
2025-08-25,SKU100,180,171
2025-08-25,SKU101,474,493
2025-08-25,SKU102,291,270
2025-08-25,SKU103,87,94
2025-08-25,SKU104,581,564
2025-08-25,SKU105,150,162
2025-08-25,SKU106,444,463
2025-08-25,SKU107,409,377
2025-08-25,SKU108,423,449
2025-08-25,SKU109,381,392
2025-08-25,SKU110,321,343
2025-08-25,SKU111,441,417
2025-08-25,SKU112,465,466
2025-08-25,SKU113,524,478
2025-08-25,SKU114,473,431
2025-08-25,SKU115,436,469
2025-08-25,SKU116,108,119
2025-08-25,SKU117,271,288
2025-08-25,SKU118,456,442
2025-08-25,SKU119,291,319
2025-08-25,SKU120,552,570
2025-08-25,SKU121,203,194
2025-08-25,SKU122,295,274
2025-08-25,SKU123,451,464
2025-08-25,SKU124,518,568
2025-08-25,SKU125,437,434
2025-08-25,SKU126,255,254
2025-08-25,SKU127,326,320
2025-08-25,SKU128,418,443
2025-08-25,SKU129,284,309
2025-08-26,SKU100,334,359
2025-08-26,SKU101,555,539
2025-08-26,SKU102,100,106
2025-08-26,SKU103,107,104
2025-08-26,SKU104,516,476
2025-08-26,SKU105,199,221
2025-08-26,SKU106,515,472
2025-08-26,SKU107,187,197
2025-08-26,SKU108,372,353
2025-08-26,SKU109,84,94
2025-08-26,SKU110,326,333
2025-08-26,SKU111,464,487
2025-08-26,SKU112,172,171
2025-08-26,SKU113,309,331
2025-08-26,SKU114,144,156
2025-08-26,SKU115,163,173
2025-08-26,SKU116,184,197
2025-08-26,SKU117,98,98
2025-08-26,SKU118,182,182
2025-08-26,SKU119,447,439
2025-08-26,SKU120,230,251
2025-08-26,SKU121,397,417
2025-08-26,SKU122,150,159
2025-08-26,SKU123,172,159
2025-08-26,SKU124,116,109
2025-08-26,SKU125,305,279
2025-08-26,SKU126,165,177
2025-08-26,SKU127,407,440
2025-08-26,SKU128,333,348
2025-08-26,SKU129,468,482
2025-08-27,SKU100,224,234
2025-08-27,SKU101,497,538
2025-08-27,SKU102,159,147
2025-08-27,SKU103,372,368
2025-08-27,SKU104,563,523
2025-08-27,SKU105,104,112
2025-08-27,SKU106,493,488
2025-08-27,SKU107,101,104
2025-08-27,SKU108,431,420
2025-08-27,SKU109,223,225
2025-08-27,SKU110,164,159
2025-08-27,SKU111,491,480
2025-08-27,SKU112,259,239
2025-08-27,SKU113,504,515
2025-08-27,SKU114,296,279
2025-08-27,SKU115,318,294
2025-08-27,SKU116,410,427
2025-08-27,SKU117,514,538
2025-08-27,SKU118,472,525
2025-08-27,SKU119,349,345
2025-08-27,SKU120,258,266
2025-08-27,SKU121,476,449
2025-08-27,SKU122,285,313
2025-08-27,SKU123,281,286
2025-08-27,SKU124,375,357
2025-08-27,SKU125,107,117
2025-08-27,SKU126,346,353
2025-08-27,SKU127,486,481
2025-08-27,SKU128,379,416
2025-08-27,SKU129,420,465
2025-08-28,SKU100,386,404
2025-08-28,SKU101,491,529
2025-08-28,SKU102,207,216
2025-08-28,SKU103,105,110
2025-08-28,SKU104,158,165
2025-08-28,SKU105,278,293
2025-08-28,SKU106,149,155
2025-08-28,SKU107,345,361
2025-08-28,SKU108,105,108
2025-08-28,SKU109,554,568
