SO,Date,SKUID,Qty,UnitPrice
SO224SKU121,2025-08-13,SKU121,342,2001.25
SO224SKU122,2025-08-13,SKU122,277,791.25
SO224SKU123,2025-08-13,SKU123,257,1283.75
SO224SKU124,2025-08-13,SKU124,175,2090.0
SO224SKU125,2025-08-13,SKU125,218,2171.25
SO224SKU126,2025-08-13,SKU126,439,1933.75
SO224SKU127,2025-08-13,SKU127,167,1741.25
SO224SKU128,2025-08-13,SKU128,435,792.5
SO224SKU129,2025-08-13,SKU129,474,1346.25
SO225SKU100,2025-08-14,SKU100,572,2161.25
SO225SKU101,2025-08-14,SKU101,270,1245.0
SO225SKU102,2025-08-14,SKU102,466,772.5
SO225SKU103,2025-08-14,SKU103,363,2328.75
SO225SKU104,2025-08-14,SKU104,128,636.25
SO225SKU105,2025-08-14,SKU105,174,1347.5
SO225SKU106,2025-08-14,SKU106,356,1293.75
SO225SKU107,2025-08-14,SKU107,376,1920.0
SO225SKU108,2025-08-14,SKU108,262,2440.0
SO225SKU109,2025-08-14,SKU109,317,2242.5
SO225SKU110,2025-08-14,SKU110,502,1747.5
SO225SKU111,2025-08-14,SKU111,309,1343.75
SO225SKU112,2025-08-14,SKU112,430,1787.5
SO225SKU113,2025-08-14,SKU113,105,2497.5
SO225SKU114,2025-08-14,SKU114,343,1300.0
SO225SKU115,2025-08-14,SKU115,425,866.25
SO225SKU116,2025-08-14,SKU116,491,491.25
SO225SKU117,2025-08-14,SKU117,456,2353.75
SO225SKU118,2025-08-14,SKU118,210,578.75
SO225SKU119,2025-08-14,SKU119,411,632.5
SO225SKU120,2025-08-14,SKU120,140,1086.25
SO225SKU121,2025-08-14,SKU121,149,2001.25
SO225SKU122,2025-08-14,SKU122,279,791.25
SO225SKU123,2025-08-14,SKU123,331,1283.75
SO225SKU124,2025-08-14,SKU124,482,2090.0
SO225SKU125,2025-08-14,SKU125,284,2171.25
SO225SKU126,2025-08-14,SKU126,381,1933.75
SO225SKU127,2025-08-14,SKU127,368,1741.25
SO225SKU128,2025-08-14,SKU128,121,792.5
SO225SKU129,2025-08-14,SKU129,397,1346.25
SO226SKU100,2025-08-15,SKU100,269,2161.25
SO226SKU101,2025-08-15,SKU101,451,1245.0
SO226SKU102,2025-08-15,SKU102,175,772.5
SO226SKU103,2025-08-15,SKU103,402,2328.75
SO226SKU104,2025-08-15,SKU104,101,636.25
SO226SKU105,2025-08-15,SKU105,278,1347.5
SO226SKU106,2025-08-15,SKU106,128,1293.75
SO226SKU107,2025-08-15,SKU107,205,1920.0
SO226SKU108,2025-08-15,SKU108,568,2440.0
SO226SKU109,2025-08-15,SKU109,216,2242.5
SO226SKU110,2025-08-15,SKU110,193,1747.5
SO226SKU111,2025-08-15,SKU111,522,1343.75
SO226SKU112,2025-08-15,SKU112,405,1787.5
SO226SKU113,2025-08-15,SKU113,255,2497.5
SO226SKU114,2025-08-15,SKU114,485,1300.0
SO226SKU115,2025-08-15,SKU115,346,866.25
SO226SKU116,2025-08-15,SKU116,442,491.25
SO226SKU117,2025-08-15,SKU117,378,2353.75
SO226SKU118,2025-08-15,SKU118,181,578.75
SO226SKU119,2025-08-15,SKU119,304,632.5
SO226SKU120,2025-08-15,SKU120,98,1086.25
SO226SKU121,2025-08-15,SKU121,211,2001.25
SO226SKU122,2025-08-15,SKU122,497,791.25
SO226SKU123,2025-08-15,SKU123,428,1283.75
SO226SKU124,2025-08-15,SKU124,223,2090.0
SO226SKU125,2025-08-15,SKU125,289,2171.25
SO226SKU126,2025-08-15,SKU126,413,1933.75
SO226SKU127,2025-08-15,SKU127,92,1741.25
SO226SKU128,2025-08-15,SKU128,250,792.5
SO226SKU129,2025-08-15,SKU129,228,1346.25
SO227SKU100,2025-08-16,SKU100,482,2161.25
SO227SKU101,2025-08-16,SKU101,348,1245.0
SO227SKU102,2025-08-16,SKU102,158,772.5
SO227SKU103,2025-08-16,SKU103,341,2328.75
SO227SKU104,2025-08-16,SKU104,516,636.25
SO227SKU105,2025-08-16,SKU105,399,1347.5
SO227SKU106,2025-08-16,SKU106,448,1293.75
SO227SKU107,2025-08-16,SKU107,324,1920.0
SO227SKU108,2025-08-16,SKU108,427,2440.0
SO227SKU109,2025-08-16,SKU109,542,2242.5
SO227SKU110,2025-08-16,SKU110,525,1747.5
SO227SKU111,2025-08-16,SKU111,312,1343.75
SO227SKU112,2025-08-16,SKU112,362,1787.5
SO227SKU113,2025-08-16,SKU113,395,2497.5
SO227SKU114,2025-08-16,SKU114,503,1300.0
SO227SKU115,2025-08-16,SKU115,439,866.25
SO227SKU116,2025-08-16,SKU116,492,491.25
SO227SKU117,2025-08-16,SKU117,403,2353.75
SO227SKU118,2025-08-16,SKU118,409,578.75
SO227SKU119,2025-08-16,SKU119,178,632.5
SO227SKU120,2025-08-16,SKU120,292,1086.25
SO227SKU121,2025-08-16,SKU121,413,2001.25
SO227SKU122,2025-08-16,SKU122,339,791.25
SO227SKU123,2025-08-16,SKU123,362,1283.75
SO227SKU124,2025-08-16,SKU124,370,2090.0
SO227SKU125,2025-08-16,SKU125,432,2171.25
SO227SKU126,2025-08-16,SKU126,192,1933.75
SO227SKU127,2025-08-16,SKU127,428,1741.25
SO227SKU128,2025-08-16,SKU128,560,792.5
SO227SKU129,2025-08-16,SKU129,251,1346.25
SO228SKU100,2025-08-17,SKU100,210,2161.25
SO228SKU101,2025-08-17,SKU101,411,1245.0
SO228SKU102,2025-08-17,SKU102,357,772.5
SO228SKU103,2025-08-17,SKU103,129,2328.75
SO228SKU104,2025-08-17,SKU104,381,636.25
SO228SKU105,2025-08-17,SKU105,269,1347.5
SO228SKU106,2025-08-17,SKU106,510,1293.75
SO228SKU107,2025-08-17,SKU107,415,1920.0
SO228SKU108,2025-08-17,SKU108,393,2440.0
SO228SKU109,2025-08-17,SKU109,104,2242.5
SO228SKU110,2025-08-17,SKU110,373,1747.5
SO228SKU111,2025-08-17,SKU111,440,1343.75
SO228SKU112,2025-08-17,SKU112,158,1787.5
SO228SKU113,2025-08-17,SKU113,108,2497.5
SO228SKU114,2025-08-17,SKU114,143,1300.0
SO228SKU115,2025-08-17,SKU115,182,866.25
SO228SKU116,2025-08-17,SKU116,409,491.25
SO228SKU117,2025-08-17,SKU117,477,2353.75
SO228SKU118,2025-08-17,SKU118,542,578.75
SO228SKU119,2025-08-17,SKU119,379,632.5
SO228SKU120,2025-08-17,SKU120,512,1086.25
SO228SKU121,2025-08-17,SKU121,161,2001.25
SO228SKU122,2025-08-17,SKU122,220,791.25
SO228SKU123,2025-08-17,SKU123,418,1283.75
SO228SKU124,2025-08-17,SKU124,227,2090.0
SO228SKU125,2025-08-17,SKU125,481,2171.25
SO228SKU126,2025-08-17,SKU126,270,1933.75
SO228SKU127,2025-08-17,SKU127,118,1741.25
SO228SKU128,2025-08-17,SKU128,339,792.5
SO228SKU129,2025-08-17,SKU129,453,1346.25
SO229SKU100,2025-08-18,SKU100,150,2161.25
SO229SKU101,2025-08-18,SKU101,116,1245.0
SO229SKU102,2025-08-18,SKU102,489,772.5
SO229SKU103,2025-08-18,SKU103,470,2328.75
SO229SKU104,2025-08-18,SKU104,446,636.25
SO229SKU105,2025-08-18,SKU105,395,1347.5
SO229SKU106,2025-08-18,SKU106,117,1293.75
SO229SKU107,2025-08-18,SKU107,215,1920.0
SO229SKU108,2025-08-18,SKU108,128,2440.0
SO229SKU109,2025-08-18,SKU109,121,2242.5
SO229SKU110,2025-08-18,SKU110,534,1747.5
SO229SKU111,2025-08-18,SKU111,558,1343.75
SO229SKU112,2025-08-18,SKU112,327,1787.5
SO229SKU113,2025-08-18,SKU113,282,2497.5
SO229SKU114,2025-08-18,SKU114,548,1300.0
SO229SKU115,2025-08-18,SKU115,113,866.25
SO229SKU116,2025-08-18,SKU116,356,491.25
SO229SKU117,2025-08-18,SKU117,174,2353.75
SO229SKU118,2025-08-18,SKU118,549,578.75
SO229SKU119,2025-08-18,SKU119,393,632.5
SO229SKU120,2025-08-18,SKU120,430,1086.25
SO229SKU121,2025-08-18,SKU121,539,2001.25
SO229SKU122,2025-08-18,SKU122,342,791.25
SO229SKU123,2025-08-18,SKU123,346,1283.75
SO229SKU124,2025-08-18,SKU124,279,2090.0
SO229SKU125,2025-08-18,SKU125,480,2171.25
SO229SKU126,2025-08-18,SKU126,434,1933.75
SO229SKU127,2025-08-18,SKU127,507,1741.25
SO229SKU128,2025-08-18,SKU128,505,792.5
SO229SKU129,2025-08-18,SKU129,228,1346.25
SO230SKU100,2025-08-19,SKU100,267,2161.25
SO230SKU101,2025-08-19,SKU101,132,1245.0
SO230SKU102,2025-08-19,SKU102,241,772.5
SO230SKU103,2025-08-19,SKU103,561,2328.75
SO230SKU104,2025-08-19,SKU104,213,636.25
SO230SKU105,2025-08-19,SKU105,369,1347.5
SO230SKU106,2025-08-19,SKU106,519,1293.75
SO230SKU107,2025-08-19,SKU107,428,1920.0
SO230SKU108,2025-08-19,SKU108,140,2440.0
SO230SKU109,2025-08-19,SKU109,527,2242.5
SO230SKU110,2025-08-19,SKU110,341,1747.5
SO230SKU111,2025-08-19,SKU111,98,1343.75
SO230SKU112,2025-08-19,SKU112,393,1787.5
SO230SKU113,2025-08-19,SKU113,416,2497.5
SO230SKU114,2025-08-19,SKU114,149,1300.0
SO230SKU115,2025-08-19,SKU115,252,866.25
SO230SKU116,2025-08-19,SKU116,125,491.25
SO230SKU117,2025-08-19,SKU117,422,2353.75
SO230SKU118,2025-08-19,SKU118,356,578.75
SO230SKU119,2025-08-19,SKU119,439,632.5
SO230SKU120,2025-08-19,SKU120,330,1086.25
SO230SKU121,2025-08-19,SKU121,210,2001.25
SO230SKU122,2025-08-19,SKU122,180,791.25
SO230SKU123,2025-08-19,SKU123,532,1283.75
SO230SKU124,2025-08-19,SKU124,435,2090.0
SO230SKU125,2025-08-19,SKU125,419,2171.25
SO230SKU126,2025-08-19,SKU126,357,1933.75
SO230SKU127,2025-08-19,SKU127,313,1741.25
SO230SKU128,2025-08-19,SKU128,136,792.5
SO230SKU129,2025-08-19,SKU129,323,1346.25
SO231SKU100,2025-08-20,SKU100,378,2161.25
SO231SKU101,2025-08-20,SKU101,147,1245.0
SO231SKU102,2025-08-20,SKU102,133,772.5
SO231SKU103,2025-08-20,SKU103,254,2328.75
SO231SKU104,2025-08-20,SKU104,264,636.25
SO231SKU105,2025-08-20,SKU105,235,1347.5
SO231SKU106,2025-08-20,SKU106,361,1293.75
SO231SKU107,2025-08-20,SKU107,303,1920.0
SO231SKU108,2025-08-20,SKU108,568,2440.0
SO231SKU109,2025-08-20,SKU109,415,2242.5
SO231SKU110,2025-08-20,SKU110,166,1747.5
SO231SKU111,2025-08-20,SKU111,435,1343.75
SO231SKU112,2025-08-20,SKU112,470,1787.5
SO231SKU113,2025-08-20,SKU113,288,2497.5
SO231SKU114,2025-08-20,SKU114,198,1300.0
SO231SKU115,2025-08-20,SKU115,246,866.25
SO231SKU116,2025-08-20,SKU116,118,491.25
SO231SKU117,2025-08-20,SKU117,93,2353.75
SO231SKU118,2025-08-20,SKU118,288,578.75
SO231SKU119,2025-08-20,SKU119,213,632.5
SO231SKU120,2025-08-20,SKU120,261,1086.25
SO231SKU121,2025-08-20,SKU121,415,2001.25
SO231SKU122,2025-08-20,SKU122,405,791.25
SO231SKU123,2025-08-20,SKU123,92,1283.75
SO231SKU124,2025-08-20,SKU124,129,2090.0
SO231SKU125,2025-08-20,SKU125,313,2171.25
SO231SKU126,2025-08-20,SKU126,311,1933.75
SO231SKU127,2025-08-20,SKU127,208,1741.25
SO231SKU128,2025-08-20,SKU128,244,792.5
SO231SKU129,2025-08-20,SKU129,401,1346.25
SO232SKU100,2025-08-21,SKU100,341,2161.25
SO232SKU101,2025-08-21,SKU101,502,1245.0
SO232SKU102,2025-08-21,SKU102,121,772.5
SO232SKU103,2025-08-21,SKU103,407,2328.75
SO232SKU104,2025-08-21,SKU104,274,636.25
SO232SKU105,2025-08-21,SKU105,146,1347.5
SO232SKU106,2025-08-21,SKU106,346,1293.75
SO232SKU107,2025-08-21,SKU107,463,1920.0
SO232SKU108,2025-08-21,SKU108,561,2440.0
SO232SKU109,2025-08-21,SKU109,148,2242.5
SO232SKU110,2025-08-21,SKU110,463,1747.5
SO232SKU111,2025-08-21,SKU111,166,1343.75
SO232SKU112,2025-08-21,SKU112,123,1787.5
SO232SKU113,2025-08-21,SKU113,93,2497.5
SO232SKU114,2025-08-21,SKU114,432,1300.0
SO232SKU115,2025-08-21,SKU115,568,866.25
SO232SKU116,2025-08-21,SKU116,246,491.25
SO232SKU117,2025-08-21,SKU117,98,2353.75
SO232SKU118,2025-08-21,SKU118,205,578.75
SO232SKU119,2025-08-21,SKU119,288,632.5
SO232SKU120,2025-08-21,SKU120,288,1086.25
SO232SKU121,2025-08-21,SKU121,284,2001.25
SO232SKU122,2025-08-21,SKU122,261,791.25
SO232SKU123,2025-08-21,SKU123,555,1283.75
SO232SKU124,2025-08-21,SKU124,373,2090.0
SO232SKU125,2025-08-21,SKU125,242,2171.25
SO232SKU126,2025-08-21,SKU126,174,1933.75
SO232SKU127,2025-08-21,SKU127,238,1741.25
SO232SKU128,2025-08-21,SKU128,174,792.5
SO232SKU129,2025-08-21,SKU129,113,1346.25
SO233SKU100,2025-08-22,SKU100,242,2161.25
SO233SKU101,2025-08-22,SKU101,430,1245.0
SO233SKU102,2025-08-22,SKU102,194,772.5
SO233SKU103,2025-08-22,SKU103,159,2328.75
SO233SKU104,2025-08-22,SKU104,523,636.25
SO233SKU105,2025-08-22,SKU105,333,1347.5
SO233SKU106,2025-08-22,SKU106,218,1293.75
SO233SKU107,2025-08-22,SKU107,266,1920.0
SO233SKU108,2025-08-22,SKU108,351,2440.0
SO233SKU109,2025-08-22,SKU109,247,2242.5
SO233SKU110,2025-08-22,SKU110,204,1747.5
SO233SKU111,2025-08-22,SKU111,520,1343.75
SO233SKU112,2025-08-22,SKU112,348,1787.5
SO233SKU113,2025-08-22,SKU113,370,2497.5
SO233SKU114,2025-08-22,SKU114,480,1300.0
SO233SKU115,2025-08-22,SKU115,303,866.25
SO233SKU116,2025-08-22,SKU116,227,491.25
SO233SKU117,2025-08-22,SKU117,496,2353.75
SO233SKU118,2025-08-22,SKU118,309,578.75
SO233SKU119,2025-08-22,SKU119,129,632.5
SO233SKU120,2025-08-22,SKU120,309,1086.25
SO233SKU121,2025-08-22,SKU121,127,2001.25
SO233SKU122,2025-08-22,SKU122,267,791.25
SO233SKU123,2025-08-22,SKU123,309,1283.75
SO233SKU124,2025-08-22,SKU124,433,2090.0
SO233SKU125,2025-08-22,SKU125,351,2171.25
SO233SKU126,2025-08-22,SKU126,541,1933.75
SO233SKU127,2025-08-22,SKU127,484,1741.25
SO233SKU128,2025-08-22,SKU128,433,792.5
SO233SKU129,2025-08-22,SKU129,331,1346.25
SO234SKU100,2025-08-23,SKU100,469,2161.25
SO234SKU101,2025-08-23,SKU101,338,1245.0
SO234SKU102,2025-08-23,SKU102,413,772.5
SO234SKU103,2025-08-23,SKU103,216,2328.75
SO234SKU104,2025-08-23,SKU104,413,636.25
SO234SKU105,2025-08-23,SKU105,236,1347.5
SO234SKU106,2025-08-23,SKU106,553,1293.75
SO234SKU107,2025-08-23,SKU107,178,1920.0
SO234SKU108,2025-08-23,SKU108,468,2440.0
SO234SKU109,2025-08-23,SKU109,538,2242.5
SO234SKU110,2025-08-23,SKU110,335,1747.5
SO234SKU111,2025-08-23,SKU111,386,1343.75
SO234SKU112,2025-08-23,SKU112,552,1787.5
SO234SKU113,2025-08-23,SKU113,363,2497.5
SO234SKU114,2025-08-23,SKU114,384,1300.0
SO234SKU115,2025-08-23,SKU115,315,866.25
SO234SKU116,2025-08-23,SKU116,547,491.25
SO234SKU117,2025-08-23,SKU117,147,2353.75
SO234SKU118,2025-08-23,SKU118,571,578.75
SO234SKU119,2025-08-23,SKU119,510,632.5
SO234SKU120,2025-08-23,SKU120,522,1086.25
SO234SKU121,2025-08-23,SKU121,169,2001.25
SO234SKU122,2025-08-23,SKU122,553,791.25
SO234SKU123,2025-08-23,SKU123,546,1283.75
SO234SKU124,2025-08-23,SKU124,469,2090.0
SO234SKU125,2025-08-23,SKU125,432,2171.25
SO234SKU126,2025-08-23,SKU126,319,1933.75
SO234SKU127,2025-08-23,SKU127,533,1741.25
SO234SKU128,2025-08-23,SKU128,155,792.5
SO234SKU129,2025-08-23,SKU129,435,1346.25
SO235SKU100,2025-08-24,SKU100,425,2161.25
SO235SKU101,2025-08-24,SKU101,357,1245.0
SO235SKU102,2025-08-24,SKU102,493,772.5
SO235SKU103,2025-08-24,SKU103,285,2328.75
SO235SKU104,2025-08-24,SKU104,152,636.25
SO235SKU105,2025-08-24,SKU105,297,1347.5
SO235SKU106,2025-08-24,SKU106,158,1293.75
SO235SKU107,2025-08-24,SKU107,425,1920.0
SO235SKU108,2025-08-24,SKU108,111,2440.0
SO235SKU109,2025-08-24,SKU109,224,2242.5
SO235SKU110,2025-08-24,SKU110,371,1747.5
SO235SKU111,2025-08-24,SKU111,374,1343.75
SO235SKU112,2025-08-24,SKU112,252,1787.5
SO235SKU113,2025-08-24,SKU113,118,2497.5
SO235SKU114,2025-08-24,SKU114,497,1300.0
SO235SKU115,2025-08-24,SKU115,133,866.25
SO235SKU116,2025-08-24,SKU116,218,491.25
SO235SKU117,2025-08-24,SKU117,411,2353.75
SO235SKU118,2025-08-24,SKU118,257,578.75
SO235SKU119,2025-08-24,SKU119,481,632.5
SO235SKU120,2025-08-24,SKU120,274,1086.25
SO235SKU121,2025-08-24,SKU121,113,2001.25
SO235SKU122,2025-08-24,SKU122,336,791.25
SO235SKU123,2025-08-24,SKU123,411,1283.75
SO235SKU124,2025-08-24,SKU124,456,2090.0
SO235SKU125,2025-08-24,SKU125,175,2171.25
SO235SKU126,2025-08-24,SKU126,386,1933.75
SO235SKU127,2025-08-24,SKU127,417,1741.25
SO235SKU128,2025-08-24,SKU128,215,792.5
SO235SKU129,2025-08-24,SKU129,127,1346.25
SO236SKU100,2025-08-25,SKU100,171,2161.25
SO236SKU101,2025-08-25,SKU101,493,1245.0
SO236SKU102,2025-08-25,SKU102,270,772.5
SO236SKU103,2025-08-25,SKU103,94,2328.75
SO236SKU104,2025-08-25,SKU104,564,636.25
SO236SKU105,2025-08-25,SKU105,162,1347.5
SO236SKU106,2025-08-25,SKU106,463,1293.75
SO236SKU107,2025-08-25,SKU107,377,1920.0
SO236SKU108,2025-08-25,SKU108,449,2440.0
SO236SKU109,2025-08-25,SKU109,392,2242.5
SO236SKU110,2025-08-25,SKU110,343,1747.5
SO236SKU111,2025-08-25,SKU111,417,1343.75
SO236SKU112,2025-08-25,SKU112,466,1787.5
SO236SKU113,2025-08-25,SKU113,478,2497.5
SO236SKU114,2025-08-25,SKU114,431,1300.0
SO236SKU115,2025-08-25,SKU115,469,866.25
SO236SKU116,2025-08-25,SKU116,119,491.25
SO236SKU117,2025-08-25,SKU117,288,2353.75
SO236SKU118,2025-08-25,SKU118,442,578.75
SO236SKU119,2025-08-25,SKU119,319,632.5
SO236SKU120,2025-08-25,SKU120,570,1086.25
SO236SKU121,2025-08-25,SKU121,194,2001.25
SO236SKU122,2025-08-25,SKU122,274,791.25
SO236SKU123,2025-08-25,SKU123,464,1283.75
SO236SKU124,2025-08-25,SKU124,568,2090.0
SO236SKU125,2025-08-25,SKU125,434,2171.25
SO236SKU126,2025-08-25,SKU126,254,1933.75
SO236SKU127,2025-08-25,SKU127,320,1741.25
SO236SKU128,2025-08-25,SKU128,443,792.5
SO236SKU129,2025-08-25,SKU129,309,1346.25
SO237SKU100,2025-08-26,SKU100,359,2161.25
SO237SKU101,2025-08-26,SKU101,539,1245.0
SO237SKU102,2025-08-26,SKU102,106,772.5
SO237SKU103,2025-08-26,SKU103,104,2328.75
SO237SKU104,2025-08-26,SKU104,476,636.25
SO237SKU105,2025-08-26,SKU105,221,1347.5
SO237SKU106,2025-08-26,SKU106,472,1293.75
SO237SKU107,2025-08-26,SKU107,197,1920.0
SO237SKU108,2025-08-26,SKU108,353,2440.0
SO237SKU109,2025-08-26,SKU109,94,2242.5
SO237SKU110,2025-08-26,SKU110,333,1747.5
SO237SKU111,2025-08-26,SKU111,487,1343.75
SO237SKU112,2025-08-26,SKU112,171,1787.5
SO237SKU113,2025-08-26,SKU113,331,2497.5
SO237SKU114,2025-08-26,SKU114,156,1300.0
SO237SKU115,2025-08-26,SKU115,173,866.25
SO237SKU116,2025-08-26,SKU116,197,491.25
SO237SKU117,2025-08-26,SKU117,98,2353.75
SO237SKU118,2025-08-26,SKU118,182,578.75
SO237SKU119,2025-08-26,SKU119,439,632.5
SO237SKU120,2025-08-26,SKU120,251,1086.25
SO237SKU121,2025-08-26,SKU121,417,2001.25
SO237SKU122,2025-08-26,SKU122,159,791.25
SO237SKU123,2025-08-26,SKU123,159,1283.75
SO237SKU124,2025-08-26,SKU124,109,2090.0
SO237SKU125,2025-08-26,SKU125,279,2171.25
SO237SKU126,2025-08-26,SKU126,177,1933.75
SO237SKU127,2025-08-26,SKU127,440,1741.25
SO237SKU128,2025-08-26,SKU128,348,792.5
SO237SKU129,2025-08-26,SKU129,482,1346.25
SO238SKU100,2025-08-27,SKU100,234,2161.25
SO238SKU101,2025-08-27,SKU101,538,1245.0
SO238SKU102,2025-08-27,SKU102,147,772.5
SO238SKU103,2025-08-27,SKU103,368,2328.75
SO238SKU104,2025-08-27,SKU104,523,636.25
SO238SKU105,2025-08-27,SKU105,112,1347.5
SO238SKU106,2025-08-27,SKU106,488,1293.75
SO238SKU107,2025-08-27,SKU107,104,1920.0
SO238SKU108,2025-08-27,SKU108,420,2440.0
SO238SKU109,2025-08-27,SKU109,225,2242.5
SO238SKU110,2025-08-27,SKU110,159,1747.5
SO238SKU111,2025-08-27,SKU111,480,1343.75
SO238SKU112,2025-08-27,SKU112,239,1787.5
SO238SKU113,2025-08-27,SKU113,515,2497.5
SO238SKU114,2025-08-27,SKU114,279,1300.0
SO238SKU115,2025-08-27,SKU115,294,866.25
SO238SKU116,2025-08-27,SKU116,427,491.25
SO238SKU117,2025-08-27,SKU117,538,2353.75
SO238SKU118,2025-08-27,SKU118,525,578.75
SO238SKU119,2025-08-27,SKU119,345,632.5
SO238SKU120,2025-08-27,SKU120,266,1086.25
SO238SKU121,2025-08-27,SKU121,449,2001.25
SO238SKU122,2025-08-27,SKU122,313,791.25
SO238SKU123,2025-08-27,SKU123,286,1283.75
SO238SKU124,2025-08-27,SKU124,357,2090.0
SO238SKU125,2025-08-27,SKU125,117,2171.25
SO238SKU126,2025-08-27,SKU126,353,1933.75
SO238SKU127,2025-08-27,SKU127,481,1741.25
SO238SKU128,2025-08-27,SKU128,416,792.5
SO238SKU129,2025-08-27,SKU129,465,1346.25
SO239SKU100,2025-08-28,SKU100,404,2161.25
SO239SKU101,2025-08-28,SKU101,529,1245.0
SO239SKU102,2025-08-28,SKU102,216,772.5
SO239SKU103,2025-08-28,SKU103,110,2328.75
SO239SKU104,2025-08-28,SKU104,165,636.25
SO239SKU105,2025-08-28,SKU105,293,1347.5
SO239SKU106,2025-08-28,SKU106,155,1293.75
SO239SKU107,2025-08-28,SKU107,361,1920.0
SO239SKU108,2025-08-28,SKU108,108,2440.0
SO239SKU109,2025-08-28,SKU109,568,2242.5
SO239SKU110,2025-08-28,SKU110,188,1747.5
SO239SKU111,2025-08-28,SKU111,540,1343.75
SO239SKU112,2025-08-28,SKU112,456,1787.5
SO239SKU113,2025-08-28,SKU113,263,2497.5
SO239SKU114,2025-08-28,SKU114,140,1300.0
SO239SKU115,2025-08-28,SKU115,568,866.25
SO239SKU116,2025-08-28,SKU116,118,491.25
SO239SKU117,2025-08-28,SKU117,347,2353.75
SO239SKU118,2025-08-28,SKU118,445,578.75
SO239SKU119,2025-08-28,SKU119,377,632.5
SO239SKU120,2025-08-28,SKU120,173,1086.25
SO239SKU121,2025-08-28,SKU121,142,2001.25
SO239SKU122,2025-08-28,SKU122,543,791.25
SO239SKU123,2025-08-28,SKU123,494,1283.75
SO239SKU124,2025-08-28,SKU124,330,2090.0
SO239SKU125,2025-08-28,SKU125,94,2171.25
SO239SKU126,2025-08-28,SKU126,300,1933.75
SO239SKU127,2025-08-28,SKU127,227,1741.25
SO239SKU128,2025-08-28,SKU128,269,792.5
SO239SKU129,2025-08-28,SKU129,200,1346.25
SO240SKU100,2025-08-29,SKU100,471,2161.25
SO240SKU101,2025-08-29,SKU101,472,1245.0
SO240SKU102,2025-08-29,SKU102,177,772.5
SO240SKU103,2025-08-29,SKU103,512,2328.75
SO240SKU104,2025-08-29,SKU104,381,636.25
SO240SKU105,2025-08-29,SKU105,300,1347.5
SO240SKU106,2025-08-29,SKU106,519,1293.75
SO240SKU107,2025-08-29,SKU107,175,1920.0
SO240SKU108,2025-08-29,SKU108,550,2440.0
SO240SKU109,2025-08-29,SKU109,529,2242.5
SO240SKU110,2025-08-29,SKU110,461,1747.5
SO240SKU111,2025-08-29,SKU111,135,1343.75
SO240SKU112,2025-08-29,SKU112,350,1787.5
SO240SKU113,2025-08-29,SKU113,98,2497.5
SO240SKU114,2025-08-29,SKU114,265,1300.0
SO240SKU115,2025-08-29,SKU115,489,866.25
SO240SKU116,2025-08-29,SKU116,139,491.25
SO240SKU117,2025-08-29,SKU117,339,2353.75
SO240SKU118,2025-08-29,SKU118,294,578.75
SO240SKU119,2025-08-29,SKU119,538,632.5
SO240SKU120,2025-08-29,SKU120,553,1086.25
SO240SKU121,2025-08-29,SKU121,575,2001.25
SO240SKU122,2025-08-29,SKU122,413,791.25
SO240SKU123,2025-08-29,SKU123,561,1283.75
SO240SKU124,2025-08-29,SKU124,169,2090.0
SO240SKU125,2025-08-29,SKU125,322,2171.25
SO240SKU126,2025-08-29,SKU126,351,1933.75
SO240SKU127,2025-08-29,SKU127,372,1741.25
SO240SKU128,2025-08-29,SKU128,235,792.5
SO240SKU129,2025-08-29,SKU129,377,1346.25
SO241SKU100,2025-08-30,SKU100,259,2161.25
SO241SKU101,2025-08-30,SKU101,204,1245.0
SO241SKU102,2025-08-30,SKU102,531,772.5
SO241SKU103,2025-08-30,SKU103,235,2328.75
SO241SKU104,2025-08-30,SKU104,501,636.25
SO241SKU105,2025-08-30,SKU105,502,1347.5
SO241SKU106,2025-08-30,SKU106,348,1293.75
SO241SKU107,2025-08-30,SKU107,387,1920.0
SO241SKU108,2025-08-30,SKU108,213,2440.0
SO241SKU109,2025-08-30,SKU109,407,2242.5
SO241SKU110,2025-08-30,SKU110,479,1747.5
SO241SKU111,2025-08-30,SKU111,334,1343.75
SO241SKU112,2025-08-30,SKU112,292,1787.5
SO241SKU113,2025-08-30,SKU113,116,2497.5
SO241SKU114,2025-08-30,SKU114,109,1300.0
SO241SKU115,2025-08-30,SKU115,503,866.25
SO241SKU116,2025-08-30,SKU116,345,491.25
SO241SKU117,2025-08-30,SKU117,308,2353.75
SO241SKU118,2025-08-30,SKU118,198,578.75
SO241SKU119,2025-08-30,SKU119,294,632.5
SO241SKU120,2025-08-30,SKU120,307,1086.25
SO241SKU121,2025-08-30,SKU121,533,2001.25
SO241SKU122,2025-08-30,SKU122,244,791.25
SO241SKU123,2025-08-30,SKU123,438,1283.75
SO241SKU124,2025-08-30,SKU124,570,2090.0
SO241SKU125,2025-08-30,SKU125,308,2171.25
SO241SKU126,2025-08-30,SKU126,331,1933.75
SO241SKU127,2025-08-30,SKU127,334,1741.25
SO241SKU128,2025-08-30,SKU128,284,792.5
SO241SKU129,2025-08-30,SKU129,156,1346.25
SO242SKU100,2025-08-31,SKU100,453,2161.25
SO242SKU101,2025-08-31,SKU101,494,1245.0
SO242SKU102,2025-08-31,SKU102,169,772.5
