ReportID,FactoryID,SKUID,YieldPct,DefectPct
QR003608,FAC002,SKU119,96.42,0.6
QR003609,FAC004,SKU102,95.2,1.31
QR003610,FAC004,SKU108,99.0,2.49
QR003611,FAC001,SKU110,96.9,0.86
QR003612,FAC006,SKU122,95.18,1.34
QR003613,FAC003,SKU120,96.05,0.52
QR003614,FAC005,SKU119,96.58,1.73
QR003615,FAC006,SKU120,97.19,2.54
QR003616,FAC004,SKU121,96.33,0.44
QR003617,FAC004,SKU126,95.47,1.15
QR003618,FAC005,SKU125,96.0,2.75
QR003619,FAC002,SKU109,99.13,0.84
QR003620,FAC004,SKU112,95.53,2.41
QR003621,FAC001,SKU113,95.05,2.07
QR003622,FAC001,SKU115,96.51,1.55
QR003623,FAC006,SKU119,97.36,0.21
QR003624,FAC002,SKU120,99.69,1.43
QR003625,FAC002,SKU102,99.2,1.16
QR003626,FAC001,SKU125,98.04,1.34
QR003627,FAC001,SKU101,97.59,0.94
QR003628,FAC003,SKU115,97.75,1.86
QR003629,FAC003,SKU101,97.21,2.16
QR003630,FAC001,SKU123,97.01,2.01
QR003631,FAC006,SKU112,97.57,1.45
QR003632,FAC006,SKU123,96.0,2.75
QR003633,FAC006,SKU124,99.74,2.36
QR003634,FAC003,SKU124,97.82,0.79
QR003635,FAC005,SKU107,98.54,0.7
QR003636,FAC005,SKU106,95.69,1.86
QR003637,FAC004,SKU106,97.24,2.75
QR003638,FAC005,SKU105,98.27,2.04
QR003639,FAC004,SKU113,96.66,2.11
QR003640,FAC004,SKU115,99.17,2.93
QR003641,FAC006,SKU127,97.25,0.53
QR003642,FAC001,SKU104,97.61,0.69
QR003643,FAC002,SKU110,97.72,0.61
QR003644,FAC005,SKU109,96.48,0.11
QR003645,FAC001,SKU114,95.1,0.08
QR003646,FAC003,SKU102,97.17,0.17
QR003647,FAC006,SKU100,99.53,2.53
QR003648,FAC005,SKU124,95.68,1.64
QR003649,FAC006,SKU110,99.55,1.63
QR003650,FAC004,SKU124,97.99,1.4
QR003651,FAC002,SKU125,95.69,1.83
QR003652,FAC001,SKU105,95.07,0.19
QR003653,FAC006,SKU123,98.07,2.02
QR003654,FAC002,SKU108,98.6,0.07
QR003655,FAC004,SKU114,97.44,1.54
QR003656,FAC003,SKU102,98.11,0.24
QR003657,FAC002,SKU100,96.36,2.85
QR003658,FAC006,SKU114,99.53,1.17
QR003659,FAC004,SKU114,96.93,2.35
QR003660,FAC002,SKU126,95.89,2.4
QR003661,FAC003,SKU101,99.16,2.8
QR003662,FAC002,SKU128,98.99,0.65
QR003663,FAC003,SKU102,96.74,0.28
QR003664,FAC002,SKU108,96.56,0.78
QR003665,FAC001,SKU105,99.5,1.68
QR003666,FAC005,SKU104,95.43,0.81
QR003667,FAC002,SKU100,96.93,1.74
QR003668,FAC005,SKU106,97.79,0.97
QR003669,FAC001,SKU110,99.45,0.27
QR003670,FAC001,SKU128,99.24,1.98
QR003671,FAC005,SKU120,99.38,1.31
QR003672,FAC004,SKU129,95.69,0.61
QR003673,FAC003,SKU101,95.26,1.29
QR003674,FAC001,SKU114,99.76,1.53
QR003675,FAC001,SKU125,96.92,1.56
QR003676,FAC001,SKU128,95.77,0.56
QR003677,FAC002,SKU117,95.22,1.61
QR003678,FAC004,SKU103,97.13,1.41
QR003679,FAC004,SKU128,95.26,0.38
QR003680,FAC005,SKU100,98.9,1.62
QR003681,FAC003,SKU126,98.33,2.26
QR003682,FAC004,SKU103,95.91,1.22
QR003683,FAC005,SKU105,97.44,0.08
QR003684,FAC002,SKU119,97.43,0.35
QR003685,FAC002,SKU107,98.99,2.78
QR003686,FAC004,SKU127,96.16,0.17
QR003687,FAC002,SKU123,98.23,0.78
QR003688,FAC003,SKU104,96.42,0.13
QR003689,FAC006,SKU116,97.06,0.47
QR003690,FAC005,SKU112,99.18,0.24
QR003691,FAC004,SKU110,97.9,0.7
QR003692,FAC004,SKU116,99.78,1.5
QR003693,FAC003,SKU124,98.12,0.14
QR003694,FAC003,SKU129,95.45,1.52
QR003695,FAC005,SKU105,95.7,1.77
QR003696,FAC003,SKU106,98.35,0.62
QR003697,FAC005,SKU112,97.89,1.87
QR003698,FAC005,SKU126,97.8,1.78
QR003699,FAC003,SKU109,99.83,0.12
QR003700,FAC001,SKU124,98.63,1.41
QR003701,FAC002,SKU100,98.69,0.94
QR003702,FAC003,SKU101,95.85,1.34
QR003703,FAC003,SKU115,97.31,1.02
QR003704,FAC003,SKU114,95.44,0.77
QR003705,FAC005,SKU110,99.1,1.54
QR003706,FAC006,SKU103,95.73,0.22
QR003707,FAC004,SKU107,95.06,0.51
QR003708,FAC002,SKU117,95.03,2.03
QR003709,FAC004,SKU118,95.71,1.94
QR003710,FAC002,SKU103,98.5,2.66
QR003711,FAC006,SKU106,96.8,0.9
QR003712,FAC003,SKU103,95.63,2.24
QR003713,FAC001,SKU112,96.82,2.62
QR003714,FAC005,SKU102,95.41,0.65
QR003715,FAC002,SKU125,97.55,1.62
QR003716,FAC005,SKU129,95.82,2.47
QR003717,FAC006,SKU114,96.6,1.91
QR003718,FAC002,SKU109,96.19,0.62
QR003719,FAC002,SKU102,97.02,1.8
QR003720,FAC002,SKU112,98.16,0.84
QR003721,FAC005,SKU127,97.49,1.94
QR003722,FAC001,SKU104,97.27,0.26
QR003723,FAC003,SKU121,95.37,2.76
QR003724,FAC003,SKU114,99.45,1.1
QR003725,FAC001,SKU112,95.52,0.58
QR003726,FAC006,SKU125,97.71,1.9
QR003727,FAC004,SKU129,99.58,0.42
QR003728,FAC003,SKU116,97.67,1.12
QR003729,FAC005,SKU117,96.37,2.68
QR003730,FAC003,SKU123,99.67,0.66
QR003731,FAC005,SKU103,95.71,2.1
QR003732,FAC001,SKU110,99.15,2.99
QR003733,FAC001,SKU121,98.42,2.47
QR003734,FAC004,SKU109,95.28,2.37
QR003735,FAC006,SKU101,97.76,0.09
QR003736,FAC001,SKU101,97.74,1.6
QR003737,FAC001,SKU100,97.1,2.59
QR003738,FAC003,SKU110,97.57,0.2
QR003739,FAC003,SKU122,95.83,1.63
QR003740,FAC002,SKU104,96.61,2.04
QR003741,FAC003,SKU112,98.23,2.01
QR003742,FAC002,SKU109,96.51,1.34
QR003743,FAC005,SKU123,96.43,1.52
QR003744,FAC002,SKU103,98.26,1.52
QR003745,FAC002,SKU119,95.69,0.56
QR003746,FAC003,SKU120,97.75,0.3
QR003747,FAC005,SKU103,98.9,0.23
QR003748,FAC006,SKU100,96.49,2.02
QR003749,FAC003,SKU118,99.03,0.73
QR003750,FAC004,SKU117,96.52,1.07
QR003751,FAC005,SKU122,95.42,2.88
QR003752,FAC001,SKU129,98.86,2.73
QR003753,FAC005,SKU129,98.48,0.69
QR003754,FAC006,SKU128,98.76,1.2
QR003755,FAC006,SKU128,99.47,0.94
QR003756,FAC004,SKU120,99.65,2.44
QR003757,FAC002,SKU125,99.87,2.4
QR003758,FAC005,SKU124,95.25,0.67
QR003759,FAC003,SKU124,99.64,2.31
QR003760,FAC002,SKU116,97.92,1.53
QR003761,FAC001,SKU112,96.79,2.19
QR003762,FAC004,SKU120,96.13,0.32
QR003763,FAC003,SKU118,96.09,0.93
QR003764,FAC004,SKU114,97.79,2.19
QR003765,FAC004,SKU107,98.11,2.17
QR003766,FAC004,SKU103,98.34,1.59
QR003767,FAC005,SKU124,95.49,0.67
QR003768,FAC006,SKU125,96.22,2.11
QR003769,FAC001,SKU117,99.07,1.17
QR003770,FAC003,SKU101,96.29,2.49
QR003771,FAC006,SKU120,96.03,2.37
QR003772,FAC001,SKU125,97.82,1.82
QR003773,FAC003,SKU127,97.59,2.5
QR003774,FAC002,SKU124,99.12,1.27
QR003775,FAC001,SKU122,98.94,1.17
QR003776,FAC001,SKU112,99.4,1.11
QR003777,FAC003,SKU128,95.99,0.21
QR003778,FAC001,SKU112,97.86,2.97
QR003779,FAC003,SKU110,96.74,0.82
QR003780,FAC004,SKU115,99.67,0.43
QR003781,FAC005,SKU113,98.6,2.17
QR003782,FAC002,SKU122,96.8,1.09
QR003783,FAC002,SKU105,99.49,1.86
QR003784,FAC006,SKU115,95.22,2.42
QR003785,FAC005,SKU122,98.06,1.14
QR003786,FAC003,SKU122,97.64,2.25
QR003787,FAC005,SKU112,95.49,2.0
QR003788,FAC002,SKU122,97.23,0.6
QR003789,FAC002,SKU121,97.36,1.74
QR003790,FAC001,SKU116,98.05,1.84
QR003791,FAC005,SKU124,98.81,0.71
QR003792,FAC002,SKU112,98.86,1.68
QR003793,FAC003,SKU121,95.22,2.92
QR003794,FAC002,SKU116,97.28,2.81
QR003795,FAC003,SKU123,98.57,1.32
QR003796,FAC005,SKU129,99.34,2.09
QR003797,FAC005,SKU117,99.89,0.71
QR003798,FAC001,SKU104,96.18,2.81
QR003799,FAC004,SKU122,95.18,1.36
QR003800,FAC002,SKU112,96.22,1.47
QR003801,FAC004,SKU126,98.68,2.1
QR003802,FAC002,SKU121,99.74,0.62
QR003803,FAC006,SKU121,99.46,0.98
QR003804,FAC003,SKU115,96.13,1.41
QR003805,FAC003,SKU104,98.65,2.39
QR003806,FAC002,SKU105,97.77,1.37
QR003807,FAC005,SKU110,99.38,1.85
QR003808,FAC002,SKU104,96.27,0.62
QR003809,FAC005,SKU118,98.38,0.87
QR003810,FAC002,SKU111,95.54,2.47
QR003811,FAC001,SKU102,96.24,0.89
QR003812,FAC001,SKU100,95.22,0.37
QR003813,FAC004,SKU127,97.87,1.9
QR003814,FAC002,SKU100,95.54,2.72
QR003815,FAC006,SKU106,98.09,1.43
QR003816,FAC004,SKU116,99.47,2.38
QR003817,FAC005,SKU119,99.52,2.25
QR003818,FAC002,SKU117,97.05,2.07
QR003819,FAC002,SKU121,99.43,2.43
QR003820,FAC006,SKU122,98.87,2.32
QR003821,FAC006,SKU100,99.04,0.1
QR003822,FAC001,SKU109,97.85,0.55
QR003823,FAC004,SKU120,97.2,2.61
QR003824,FAC004,SKU114,99.22,0.46
QR003825,FAC005,SKU102,98.77,1.13
QR003826,FAC006,SKU128,96.86,2.32
QR003827,FAC005,SKU116,95.84,2.49
QR003828,FAC006,SKU115,97.89,2.95
QR003829,FAC005,SKU120,96.05,2.99
QR003830,FAC003,SKU103,99.4,1.35
QR003831,FAC002,SKU127,98.78,1.62
QR003832,FAC004,SKU104,99.39,1.82
QR003833,FAC004,SKU113,98.93,1.88
QR003834,FAC003,SKU104,99.7,0.26
QR003835,FAC002,SKU111,96.06,1.61
QR003836,FAC002,SKU114,98.98,1.59
QR003837,FAC001,SKU108,99.64,1.2
QR003838,FAC004,SKU101,97.09,2.66
QR003839,FAC001,SKU122,99.21,0.67
QR003840,FAC006,SKU123,99.37,2.98
QR003841,FAC002,SKU120,95.19,2.24
QR003842,FAC001,SKU100,97.18,1.66
QR003843,FAC003,SKU116,96.98,2.85
QR003844,FAC003,SKU118,97.99,2.96
QR003845,FAC004,SKU100,97.09,0.62
QR003846,FAC005,SKU105,97.6,2.32
QR003847,FAC001,SKU126,95.02,1.14
QR003848,FAC004,SKU101,99.18,2.87
QR003849,FAC001,SKU101,96.47,2.2
QR003850,FAC004,SKU117,96.63,0.83
QR003851,FAC002,SKU125,98.69,0.51
QR003852,FAC004,SKU101,98.24,2.94
QR003853,FAC006,SKU129,98.2,1.24
QR003854,FAC002,SKU114,97.35,2.23
QR003855,FAC006,SKU103,96.29,1.47
QR003856,FAC003,SKU109,98.65,2.0
QR003857,FAC005,SKU127,97.82,2.16
QR003858,FAC003,SKU120,98.75,1.22
QR003859,FAC006,SKU107,99.74,2.01
QR003860,FAC004,SKU120,97.09,0.67
QR003861,FAC005,SKU127,96.72,0.71
QR003862,FAC004,SKU119,97.1,0.74
QR003863,FAC002,SKU122,99.15,0.39
QR003864,FAC003,SKU127,99.48,0.31
QR003865,FAC004,SKU124,98.48,1.84
QR003866,FAC005,SKU126,98.66,2.72
QR003867,FAC005,SKU117,95.18,1.22
QR003868,FAC005,SKU123,97.76,1.61
QR003869,FAC001,SKU125,96.97,0.92
QR003870,FAC001,SKU120,97.69,2.96
QR003871,FAC002,SKU128,95.33,0.62
QR003872,FAC002,SKU101,98.63,2.21
QR003873,FAC005,SKU107,99.16,1.52
QR003874,FAC006,SKU118,97.31,2.69
QR003875,FAC003,SKU110,99.19,2.68
QR003876,FAC001,SKU113,98.98,1.83
QR003877,FAC006,SKU112,97.95,2.2
QR003878,FAC005,SKU124,97.41,1.3
QR003879,FAC005,SKU124,99.33,0.08
QR003880,FAC006,SKU107,97.62,2.82
QR003881,FAC006,SKU109,99.21,1.47
QR003882,FAC004,SKU126,96.42,0.79
QR003883,FAC003,SKU116,95.27,0.93
QR003884,FAC001,SKU116,98.58,2.1
QR003885,FAC001,SKU107,98.82,0.77
QR003886,FAC006,SKU109,98.26,0.71
QR003887,FAC006,SKU114,98.13,0.27
QR003888,FAC006,SKU115,99.69,0.6
QR003889,FAC006,SKU128,95.76,2.93
QR003890,FAC006,SKU100,97.02,1.97
QR003891,FAC003,SKU123,97.91,0.99
QR003892,FAC001,SKU112,99.31,1.13
QR003893,FAC001,SKU127,99.03,0.51
QR003894,FAC004,SKU122,95.2,2.65
QR003895,FAC002,SKU115,98.63,1.91
QR003896,FAC006,SKU122,95.04,0.92
QR003897,FAC006,SKU114,99.32,2.8
QR003898,FAC006,SKU121,99.65,2.03
QR003899,FAC004,SKU121,98.71,0.48
QR003900,FAC005,SKU118,98.98,2.73
QR003901,FAC006,SKU127,95.35,1.79
QR003902,FAC005,SKU128,98.28,0.45
QR003903,FAC004,SKU118,99.36,2.32
QR003904,FAC002,SKU101,98.64,0.06
QR003905,FAC005,SKU108,97.99,0.85
QR003906,FAC003,SKU121,98.54,0.49
QR003907,FAC003,SKU103,99.89,2.46
QR003908,FAC002,SKU118,96.6,2.82
QR003909,FAC001,SKU110,96.6,0.25
QR003910,FAC006,SKU116,97.57,2.35
QR003911,FAC005,SKU105,95.49,0.44
QR003912,FAC006,SKU107,99.55,0.8
QR003913,FAC005,SKU124,97.52,1.32
QR003914,FAC002,SKU121,98.24,0.26
QR003915,FAC001,SKU124,99.28,2.64
QR003916,FAC006,SKU116,96.17,0.14
QR003917,FAC006,SKU119,99.89,0.93
QR003918,FAC006,SKU104,99.13,1.44
QR003919,FAC003,SKU106,95.65,0.61
QR003920,FAC001,SKU117,98.18,2.32
QR003921,FAC003,SKU114,95.8,0.4
QR003922,FAC003,SKU125,95.26,2.53
QR003923,FAC006,SKU103,97.32,0.83
QR003924,FAC005,SKU112,99.37,0.65
QR003925,FAC002,SKU117,98.77,0.16
QR003926,FAC005,SKU120,98.41,1.56
QR003927,FAC001,SKU100,96.18,2.69
QR003928,FAC001,SKU127,96.2,1.21
QR003929,FAC005,SKU123,99.41,1.7
QR003930,FAC002,SKU128,97.53,1.47
QR003931,FAC002,SKU115,97.78,1.77
QR003932,FAC005,SKU120,99.74,0.63
QR003933,FAC004,SKU117,98.7,1.84
QR003934,FAC001,SKU119,98.46,0.94
QR003935,FAC002,SKU126,95.28,0.12
QR003936,FAC003,SKU125,99.26,0.22
QR003937,FAC006,SKU114,99.12,0.44
QR003938,FAC004,SKU112,96.83,1.39
QR003939,FAC006,SKU105,96.38,0.1
QR003940,FAC001,SKU104,98.06,0.49
QR003941,FAC002,SKU125,95.53,1.0
QR003942,FAC002,SKU116,98.62,1.1
QR003943,FAC005,SKU109,98.01,0.78
QR003944,FAC004,SKU124,95.62,1.46
QR003945,FAC004,SKU106,96.24,1.46
QR003946,FAC004,SKU118,97.1,2.13
QR003947,FAC006,SKU101,98.41,0.69
QR003948,FAC003,SKU105,97.08,0.06
QR003949,FAC006,SKU106,96.79,0.78
QR003950,FAC006,SKU124,96.23,1.33
QR003951,FAC005,SKU125,98.09,2.27
QR003952,FAC006,SKU110,96.33,0.54
QR003953,FAC006,SKU101,99.38,2.71
QR003954,FAC004,SKU108,99.66,0.78
QR003955,FAC001,SKU112,98.37,1.75
QR003956,FAC001,SKU117,95.48,0.99
QR003957,FAC004,SKU127,98.29,0.1
QR003958,FAC001,SKU116,95.47,2.17
QR003959,FAC003,SKU115,95.95,2.14
QR003960,FAC003,SKU125,96.74,2.33
QR003961,FAC006,SKU116,99.28,2.82
QR003962,FAC005,SKU100,97.89,0.67
QR003963,FAC004,SKU129,98.3,1.83
QR003964,FAC004,SKU124,96.96,2.89
QR003965,FAC004,SKU111,95.31,1.6
QR003966,FAC006,SKU102,98.16,2.14
QR003967,FAC001,SKU112,99.5,0.36
QR003968,FAC004,SKU105,99.13,2.25
QR003969,FAC003,SKU101,99.58,0.64
QR003970,FAC006,SKU118,97.57,2.27
QR003971,FAC004,SKU114,96.49,1.71
QR003972,FAC003,SKU112,95.01,0.38
QR003973,FAC004,SKU109,99.33,0.15
QR003974,FAC004,SKU129,95.57,2.95
QR003975,FAC003,SKU127,95.04,0.36
QR003976,FAC004,SKU109,99.37,2.6
QR003977,FAC004,SKU102,95.19,0.69
QR003978,FAC001,SKU108,97.27,1.41
QR003979,FAC003,SKU116,95.3,1.25
QR003980,FAC001,SKU111,95.02,2.05
QR003981,FAC003,SKU128,97.5,0.95
QR003982,FAC005,SKU108,98.54,1.69
QR003983,FAC001,SKU102,98.84,2.31
QR003984,FAC001,SKU111,96.05,1.1
QR003985,FAC001,SKU126,95.53,1.2
QR003986,FAC003,SKU128,96.88,2.11
QR003987,FAC004,SKU111,98.81,1.6
QR003988,FAC004,SKU121,98.96,1.77
QR003989,FAC005,SKU116,99.5,2.67
QR003990,FAC002,SKU100,99.89,1.73
QR003991,FAC002,SKU123,95.25,1.76
QR003992,FAC004,SKU104,99.41,0.55
QR003993,FAC001,SKU116,96.39,2.36
QR003994,FAC003,SKU126,95.77,0.06
QR003995,FAC006,SKU117,95.96,0.06
QR003996,FAC006,SKU103,97.74,2.41
QR003997,FAC006,SKU119,96.05,2.23
QR003998,FAC004,SKU127,99.75,0.28
QR003999,FAC003,SKU127,97.65,1.22
QR004000,FAC002,SKU124,96.1,2.14
QR004001,FAC004,SKU113,99.29,0.75
QR004002,FAC006,SKU122,98.05,2.77
QR004003,FAC006,SKU121,97.31,2.4
QR004004,FAC006,SKU111,97.79,0.83
QR004005,FAC003,SKU108,95.75,0.07
QR004006,FAC004,SKU123,97.5,2.93
QR004007,FAC006,SKU121,98.92,1.55
QR004008,FAC005,SKU105,95.77,2.49
QR004009,FAC002,SKU125,99.39,0.31
QR004010,FAC004,SKU123,97.76,2.42
QR004011,FAC004,SKU113,95.72,2.65
QR004012,FAC002,SKU108,99.08,0.77
QR004013,FAC006,SKU118,95.09,0.32
QR004014,FAC002,SKU129,99.38,1.59
QR004015,FAC004,SKU106,97.1,0.15
QR004016,FAC003,SKU105,97.0,0.32
QR004017,FAC005,SKU126,95.81,0.42
QR004018,FAC005,SKU129,97.08,2.97
QR004019,FAC005,SKU109,96.15,0.94
QR004020,FAC005,SKU114,96.93,0.47
QR004021,FAC004,SKU106,98.0,1.31
QR004022,FAC006,SKU126,95.45,1.52
QR004023,FAC001,SKU123,98.04,0.95
QR004024,FAC003,SKU115,95.69,1.48
QR004025,FAC006,SKU129,95.15,0.5
QR004026,FAC001,SKU102,97.0,0.53
QR004027,FAC005,SKU115,97.63,1.58
QR004028,FAC002,SKU107,98.66,1.4
QR004029,FAC006,SKU101,95.56,0.77
QR004030,FAC005,SKU112,97.41,0.74
QR004031,FAC006,SKU105,97.0,1.02
QR004032,FAC006,SKU127,98.92,0.37
QR004033,FAC002,SKU114,96.47,1.16
QR004034,FAC003,SKU119,96.24,1.97
QR004035,FAC005,SKU111,97.61,1.4
QR004036,FAC004,SKU111,95.94,2.32
QR004037,FAC005,SKU129,99.42,2.5
QR004038,FAC006,SKU124,99.19,0.26
QR004039,FAC003,SKU106,97.2,0.82
QR004040,FAC001,SKU111,98.7,0.73
QR004041,FAC003,SKU111,95.28,1.98
QR004042,FAC002,SKU122,97.25,2.58
QR004043,FAC004,SKU119,98.65,0.99
QR004044,FAC005,SKU118,98.98,1.83
QR004045,FAC001,SKU119,96.17,0.32
QR004046,FAC006,SKU103,99.29,1.1
QR004047,FAC002,SKU111,95.83,0.12
QR004048,FAC002,SKU124,98.52,2.87
QR004049,FAC003,SKU121,95.67,0.4
QR004050,FAC005,SKU114,96.56,2.56
QR004051,FAC002,SKU113,96.68,2.51
QR004052,FAC006,SKU122,97.71,1.67
QR004053,FAC006,SKU118,98.64,2.01
QR004054,FAC005,SKU124,96.13,2.35
QR004055,FAC006,SKU116,99.48,1.45
QR004056,FAC001,SKU106,97.53,1.37
QR004057,FAC001,SKU107,96.34,1.41
QR004058,FAC002,SKU122,99.34,0.19
QR004059,FAC006,SKU116,97.08,0.71
QR004060,FAC004,SKU109,97.28,0.61
QR004061,FAC001,SKU105,99.4,0.06
QR004062,FAC002,SKU128,96.15,1.11
QR004063,FAC006,SKU112,98.05,1.89
QR004064,FAC002,SKU124,99.26,0.92
QR004065,FAC001,SKU105,95.94,1.3
QR004066,FAC003,SKU129,98.13,0.43
QR004067,FAC006,SKU107,99.63,1.04
QR004068,FAC004,SKU118,98.56,1.61
QR004069,FAC005,SKU108,99.22,0.6
QR004070,FAC003,SKU125,97.08,0.16
QR004071,FAC004,SKU107,95.63,2.06
QR004072,FAC003,SKU128,98.76,0.5
QR004073,FAC003,SKU103,96.38,1.91
QR004074,FAC003,SKU124,98.26,2.67
QR004075,FAC002,SKU107,99.48,2.99
QR004076,FAC001,SKU102,97.68,0.62
QR004077,FAC004,SKU100,98.54,2.62
QR004078,FAC006,SKU101,96.84,2.29
QR004079,FAC003,SKU114,96.12,1.31
QR004080,FAC005,SKU124,98.25,1.54
QR004081,FAC004,SKU122,95.83,0.92
QR004082,FAC003,SKU129,99.78,2.98
QR004083,FAC003,SKU116,99.38,2.99
QR004084,FAC004,SKU126,99.21,0.27
QR004085,FAC006,SKU118,97.34,2.33
QR004086,FAC002,SKU105,99.64,1.13
QR004087,FAC005,SKU117,96.49,0.08
QR004088,FAC005,SKU105,96.95,2.24
QR004089,FAC002,SKU109,96.34,0.65
QR004090,FAC004,SKU125,99.47,2.4
QR004091,FAC004,SKU113,95.1,1.49
QR004092,FAC006,SKU118,98.4,2.2
QR004093,FAC001,SKU113,96.33,2.58
QR004094,FAC001,SKU126,99.05,2.04
QR004095,FAC001,SKU102,97.5,2.14
QR004096,FAC006,SKU110,98.39,0.92
QR004097,FAC004,SKU107,95.77,0.34
QR004098,FAC004,SKU106,98.17,0.46
QR004099,FAC002,SKU100,96.67,2.24
QR004100,FAC006,SKU115,97.5,2.55
QR004101,FAC002,SKU118,97.38,0.99
QR004102,FAC005,SKU114,97.78,0.31
QR004103,FAC002,SKU103,99.13,1.26
QR004104,FAC001,SKU108,99.48,1.47
QR004105,FAC004,SKU109,97.85,0.42
QR004106,FAC004,SKU101,98.08,1.5
QR004107,FAC001,SKU108,98.67,0.22
QR004108,FAC006,SKU129,99.73,1.91
QR004109,FAC004,SKU127,99.46,0.68
QR004110,FAC005,SKU125,97.73,1.15
QR004111,FAC004,SKU113,99.9,0.66
QR004112,FAC001,SKU123,96.27,1.77
QR004113,FAC001,SKU107,97.08,2.98
QR004114,FAC003,SKU109,97.54,2.12
QR004115,FAC003,SKU117,97.67,2.53
QR004116,FAC003,SKU118,97.52,1.94
QR004117,FAC001,SKU104,96.07,0.14
QR004118,FAC005,SKU116,99.16,2.57
QR004119,FAC001,SKU107,98.67,0.77
QR004120,FAC002,SKU122,99.81,2.5
QR004121,FAC005,SKU122,99.34,0.57
QR004122,FAC005,SKU101,97.1,1.6
QR004123,FAC005,SKU102,97.92,0.96
QR004124,FAC003,SKU123,96.32,2.22
QR004125,FAC002,SKU125,97.5,0.54
QR004126,FAC006,SKU125,98.52,0.71
QR004127,FAC001,SKU102,97.78,1.81
QR004128,FAC005,SKU127,99.14,0.15
QR004129,FAC006,SKU109,99.44,0.41
QR004130,FAC003,SKU125,98.05,1.89
QR004131,FAC001,SKU125,97.35,2.27
QR004132,FAC006,SKU117,96.86,2.31
QR004133,FAC005,SKU119,97.74,0.61
QR004134,FAC004,SKU102,96.19,1.44
QR004135,FAC001,SKU110,95.1,0.73
QR004136,FAC002,SKU125,99.63,0.88
QR004137,FAC006,SKU102,98.44,1.34
QR004138,FAC002,SKU123,99.77,2.17
QR004139,FAC004,SKU123,98.08,0.86
QR004140,FAC005,SKU114,96.81,2.01
QR004141,FAC003,SKU116,95.84,1.09
QR004142,FAC005,SKU126,97.52,0.59
QR004143,FAC006,SKU114,97.2,0.35
QR004144,FAC005,SKU100,95.74,2.32
QR004145,FAC002,SKU117,99.88,1.65
QR004146,FAC005,SKU113,98.31,0.53
QR004147,FAC002,SKU103,99.61,1.28
QR004148,FAC006,SKU110,99.2,0.25
QR004149,FAC004,SKU127,99.27,0.55
QR004150,FAC005,SKU101,98.59,0.18
QR004151,FAC006,SKU110,99.55,1.47
QR004152,FAC001,SKU121,96.5,0.9
QR004153,FAC003,SKU120,95.93,2.46
QR004154,FAC002,SKU129,96.39,1.78
QR004155,FAC003,SKU120,96.67,2.95
QR004156,FAC006,SKU102,99.36,0.41
QR004157,FAC001,SKU100,99.2,0.52
QR004158,FAC004,SKU108,98.11,2.25
QR004159,FAC003,SKU101,97.21,1.44
QR004160,FAC004,SKU128,95.64,2.53
QR004161,FAC004,SKU111,95.54,0.91
QR004162,FAC005,SKU120,97.95,1.44
QR004163,FAC003,SKU102,98.38,1.35
QR004164,FAC004,SKU107,96.7,1.97
QR004165,FAC002,SKU110,95.7,1.63
QR004166,FAC001,SKU107,96.67,2.68
QR004167,FAC002,SKU106,98.08,0.11
QR004168,FAC003,SKU125,95.36,1.2
QR004169,FAC003,SKU103,99.51,1.35
QR004170,FAC002,SKU124,96.03,1.17
QR004171,FAC005,SKU127,95.09,2.69
QR004172,FAC006,SKU112,98.02,0.53
QR004173,FAC002,SKU118,95.14,1.14
QR004174,FAC004,SKU120,98.14,0.28
QR004175,FAC004,SKU123,99.52,2.58
QR004176,FAC006,SKU102,99.44,0.91
QR004177,FAC002,SKU128,95.41,1.48
QR004178,FAC006,SKU117,98.65,1.21
QR004179,FAC006,SKU109,95.29,1.0
QR004180,FAC004,SKU108,95.29,1.0
QR004181,FAC006,SKU111,99.41,1.83
QR004182,FAC001,SKU121,96.02,0.25
QR004183,FAC005,SKU113,96.54,0.26
QR004184,FAC004,SKU104,96.59,1.39
QR004185,FAC005,SKU106,98.49,2.07
QR004186,FAC003,SKU118,97.4,2.8
QR004187,FAC003,SKU126,95.85,0.93
QR004188,FAC006,SKU123,95.05,0.73
QR004189,FAC006,SKU115,96.06,0.98
QR004190,FAC002,SKU112,97.45,1.92
QR004191,FAC002,SKU100,99.02,0.42
QR004192,FAC001,SKU102,97.46,2.29
QR004193,FAC006,SKU122,98.77,0.16
QR004194,FAC006,SKU129,97.78,0.08
QR004195,FAC004,SKU104,98.17,2.81
QR004196,FAC001,SKU117,97.18,2.05
QR004197,FAC003,SKU113,96.25,2.12
QR004198,FAC001,SKU103,97.96,1.52
QR004199,FAC002,SKU109,96.47,2.3
QR004200,FAC005,SKU123,96.04,0.38
QR004201,FAC006,SKU117,98.51,0.87
QR004202,FAC004,SKU104,95.13,1.89
QR004203,FAC001,SKU121,95.77,0.59
QR004204,FAC003,SKU100,96.78,1.29
QR004205,FAC005,SKU114,98.3,2.33
QR004206,FAC003,SKU105,98.36,0.21
QR004207,FAC004,SKU105,99.42,1.1
QR004208,FAC001,SKU115,97.78,0.98
QR004209,FAC004,SKU122,95.55,1.11
QR004210,FAC004,SKU117,97.2,1.93
QR004211,FAC004,SKU118,97.98,0.71
QR004212,FAC003,SKU103,95.57,1.01
QR004213,FAC005,SKU129,98.2,0.92
QR004214,FAC006,SKU103,95.77,1.85
