PO,SupplierID,ComponentID,Qty,OrderDate,LeadTimeDays
PO006356,SUP004,COMP010,2050,2025-01-12,9
PO006357,SUP007,COMP031,11200,2025-05-16,4
PO006358,SUP001,COMP038,3520,2025-06-24,24
PO006359,SUP005,COMP010,8641,2025-01-13,21
PO006360,SUP009,COMP014,2267,2025-12-21,19
PO006361,SUP002,COMP035,1493,2025-05-02,11
PO006362,SUP004,COMP002,7986,2025-02-23,12
PO006363,SUP009,COMP036,11021,2025-04-22,4
PO006364,SUP006,COMP020,6156,2025-01-13,20
PO006365,SUP003,COMP032,10935,2025-07-03,24
PO006366,SUP010,COMP035,13759,2025-12-30,15
PO006367,SUP009,COMP024,9582,2025-02-19,22
PO006368,SUP008,COMP018,8794,2025-10-10,24
PO006369,SUP005,COMP027,11239,2025-08-13,11
PO006370,SUP009,COMP010,3297,2025-04-08,8
PO006371,SUP009,COMP026,4661,2025-03-26,13
PO006372,SUP001,COMP020,7177,2025-05-23,17
PO006373,SUP002,COMP032,5295,2025-03-13,15
PO006374,SUP006,COMP035,9426,2025-06-02,4
PO006375,SUP007,COMP028,13503,2025-02-13,7
PO006376,SUP005,COMP023,917,2025-02-12,5
PO006377,SUP007,COMP003,13778,2025-02-21,8
PO006378,SUP005,COMP008,14162,2025-10-11,6
PO006379,SUP002,COMP027,1364,2025-08-22,15
PO006380,SUP003,COMP007,876,2025-10-27,15
PO006381,SUP010,COMP011,7196,2025-04-03,5
PO006382,SUP007,COMP036,4944,2025-08-29,8
PO006383,SUP001,COMP011,1272,2025-07-14,9
PO006384,SUP002,COMP020,1610,2025-01-18,21
PO006385,SUP003,COMP018,4708,2025-04-20,8
PO006386,SUP010,COMP023,12739,2025-06-02,3
PO006387,SUP006,COMP028,14565,2025-09-29,25
PO006388,SUP007,COMP019,2925,2025-10-21,15
PO006389,SUP002,COMP032,3332,2025-05-22,17
PO006390,SUP003,COMP032,11558,2025-04-17,5
PO006391,SUP009,COMP036,9829,2025-09-09,4
PO006392,SUP007,COMP004,5557,2025-05-17,15
PO006393,SUP003,COMP002,3953,2025-08-15,12
PO006394,SUP005,COMP023,8291,2025-02-07,21
PO006395,SUP010,COMP005,11428,2025-08-12,24
PO006396,SUP008,COMP013,5113,2025-12-24,7
PO006397,SUP002,COMP017,2868,2025-02-16,6
PO006398,SUP005,COMP002,8094,2025-12-02,20
PO006399,SUP002,COMP015,7655,2025-12-06,15
PO006400,SUP005,COMP039,2660,2025-10-31,3
PO006401,SUP008,COMP004,3640,2025-09-23,10
PO006402,SUP010,COMP019,3333,2025-08-25,6
PO006403,SUP004,COMP017,2842,2025-06-02,18
PO006404,SUP001,COMP027,11435,2025-06-02,24
PO006405,SUP010,COMP009,2600,2025-03-07,13
PO006406,SUP008,COMP007,7400,2025-05-29,4
PO006407,SUP001,COMP018,14430,2025-09-14,25
PO006408,SUP010,COMP024,13974,2025-03-25,11
PO006409,SUP002,COMP018,4138,2025-11-23,11
PO006410,SUP006,COMP028,5542,2025-07-29,15
PO006411,SUP004,COMP039,8382,2025-02-10,19
PO006412,SUP001,COMP006,2784,2025-01-23,15
PO006413,SUP004,COMP016,6297,2025-09-10,14
PO006414,SUP010,COMP040,12172,2025-09-02,22
PO006415,SUP005,COMP039,8160,2025-06-11,15
PO006416,SUP008,COMP023,7357,2025-05-24,15
PO006417,SUP007,COMP032,6678,2025-07-23,17
PO006418,SUP005,COMP037,12205,2025-02-17,10
PO006419,SUP005,COMP033,2190,2025-07-21,21
PO006420,SUP005,COMP001,3981,2025-03-27,12
PO006421,SUP003,COMP011,2312,2025-08-05,25
PO006422,SUP005,COMP023,3770,2025-12-26,7
PO006423,SUP005,COMP019,11824,2025-11-21,7
PO006424,SUP002,COMP020,7038,2025-02-18,3
PO006425,SUP001,COMP019,9874,2025-09-21,9
PO006426,SUP006,COMP040,1202,2025-01-28,13
PO006427,SUP009,COMP007,13023,2025-11-13,20
PO006428,SUP004,COMP028,6492,2025-02-08,12
PO006429,SUP007,COMP038,1439,2025-06-15,22
PO006430,SUP002,COMP035,4217,2025-09-04,16
PO006431,SUP006,COMP014,10648,2025-08-23,21
PO006432,SUP001,COMP003,5756,2025-08-23,20
PO006433,SUP004,COMP017,1994,2025-01-09,20
PO006434,SUP001,COMP032,6364,2025-01-19,21
PO006435,SUP006,COMP004,11278,2025-04-19,13
PO006436,SUP005,COMP024,2339,2025-04-18,16
PO006437,SUP005,COMP003,2560,2025-12-24,22
PO006438,SUP005,COMP012,12428,2025-03-18,25
PO006439,SUP001,COMP036,5949,2025-10-27,13
PO006440,SUP001,COMP013,13460,2025-02-21,7
PO006441,SUP002,COMP024,6019,2025-10-21,14
PO006442,SUP010,COMP040,14346,2025-07-08,21
PO006443,SUP003,COMP018,1648,2025-11-08,25
PO006444,SUP008,COMP008,7600,2025-07-20,13
PO006445,SUP006,COMP014,6710,2025-01-24,6
PO006446,SUP009,COMP006,2288,2025-11-27,18
PO006447,SUP001,COMP014,2627,2025-10-08,4
PO006448,SUP004,COMP010,11868,2025-07-01,9
PO006449,SUP009,COMP013,7003,2025-02-06,12
PO006450,SUP005,COMP040,2484,2025-08-29,21
PO006451,SUP003,COMP005,11220,2025-08-03,13
PO006452,SUP002,COMP020,14170,2025-10-07,6
PO006453,SUP002,COMP007,14662,2025-05-31,16
PO006454,SUP009,COMP032,3412,2025-07-14,6
PO006455,SUP002,COMP032,4342,2025-09-02,3
PO006456,SUP003,COMP008,6642,2025-04-17,20
PO006457,SUP005,COMP023,1181,2025-04-15,14
PO006458,SUP006,COMP038,10311,2025-07-23,17
PO006459,SUP004,COMP006,3757,2025-12-07,6
PO006460,SUP003,COMP008,3824,2025-02-08,8
PO006461,SUP005,COMP013,4680,2025-12-29,24
PO006462,SUP007,COMP025,11921,2025-07-18,7
PO006463,SUP010,COMP008,3798,2025-12-22,15
PO006464,SUP003,COMP006,5982,2025-04-27,21
PO006465,SUP005,COMP017,737,2025-07-16,3
PO006466,SUP002,COMP019,7366,2025-02-27,25
PO006467,SUP003,COMP001,6123,2025-10-11,11
PO006468,SUP010,COMP036,5110,2025-05-12,17
PO006469,SUP006,COMP015,10643,2025-04-13,16
PO006470,SUP001,COMP002,8356,2025-06-01,19
PO006471,SUP002,COMP013,14431,2025-12-17,9
PO006472,SUP006,COMP016,3958,2025-12-22,10
PO006473,SUP007,COMP040,5010,2025-02-02,17
PO006474,SUP006,COMP008,8715,2025-01-16,24
PO006475,SUP001,COMP029,11365,2025-06-29,15
PO006476,SUP006,COMP035,2825,2025-06-22,13
PO006477,SUP005,COMP033,12590,2025-05-03,19
PO006478,SUP007,COMP036,12723,2025-07-12,5
PO006479,SUP003,COMP013,11637,2025-06-24,19
PO006480,SUP008,COMP040,534,2025-06-23,3
PO006481,SUP008,COMP014,1186,2025-12-26,22
PO006482,SUP001,COMP031,14684,2025-03-07,21
PO006483,SUP005,COMP034,5640,2025-07-17,10
PO006484,SUP007,COMP028,7116,2025-08-15,9
PO006485,SUP002,COMP014,12892,2025-11-05,15
PO006486,SUP003,COMP034,6996,2025-05-07,9
PO006487,SUP009,COMP037,8018,2025-06-21,12
PO006488,SUP008,COMP002,2432,2025-12-09,5
PO006489,SUP003,COMP006,5207,2025-04-11,25
PO006490,SUP006,COMP039,14015,2025-04-08,22
PO006491,SUP004,COMP037,4752,2025-03-24,17
PO006492,SUP003,COMP033,14043,2025-03-18,20
PO006493,SUP009,COMP008,13090,2025-06-29,16
PO006494,SUP006,COMP040,12944,2025-07-15,3
PO006495,SUP005,COMP004,3377,2025-10-12,24
PO006496,SUP008,COMP019,5497,2025-08-24,17
PO006497,SUP001,COMP025,5097,2025-10-05,5
PO006498,SUP004,COMP016,6024,2025-09-13,19
PO006499,SUP003,COMP040,14371,2025-10-29,7
PO006500,SUP005,COMP019,2641,2025-04-29,13
PO006501,SUP001,COMP026,9450,2025-09-22,12
PO006502,SUP004,COMP038,4559,2025-10-30,10
PO006503,SUP010,COMP025,934,2025-07-20,25
PO006504,SUP003,COMP028,3716,2025-10-05,25
PO006505,SUP003,COMP015,10661,2025-02-26,22
PO006506,SUP003,COMP038,5344,2025-08-29,25
PO006507,SUP009,COMP031,5064,2025-07-01,11
PO006508,SUP006,COMP027,12241,2025-12-15,25
PO006509,SUP001,COMP013,11375,2025-03-04,23
PO006510,SUP009,COMP027,8763,2025-07-17,14
PO006511,SUP010,COMP012,8279,2025-11-02,22
PO006512,SUP005,COMP034,2367,2025-11-20,8
PO006513,SUP010,COMP027,5330,2025-06-14,12
PO006514,SUP009,COMP009,8046,2025-09-11,6
PO006515,SUP010,COMP023,10400,2025-02-11,23
PO006516,SUP002,COMP040,12772,2025-10-28,11
PO006517,SUP002,COMP015,7041,2025-06-02,12
PO006518,SUP008,COMP031,3134,2025-10-24,6
PO006519,SUP002,COMP035,8732,2025-05-26,12
PO006520,SUP001,COMP008,13563,2025-05-11,17
PO006521,SUP001,COMP036,3397,2025-04-12,5
PO006522,SUP010,COMP025,2306,2025-08-30,23
PO006523,SUP003,COMP023,8888,2025-10-07,7
PO006524,SUP009,COMP017,11765,2025-05-15,8
PO006525,SUP008,COMP008,10971,2025-09-17,3
PO006526,SUP005,COMP024,5840,2025-11-10,5
PO006527,SUP003,COMP035,14705,2025-11-08,21
PO006528,SUP006,COMP008,3140,2025-02-25,23
PO006529,SUP008,COMP020,12817,2025-11-23,12
PO006530,SUP008,COMP024,7442,2025-04-28,15
PO006531,SUP006,COMP008,14463,2025-09-15,9
PO006532,SUP008,COMP002,5465,2025-08-23,4
PO006533,SUP003,COMP013,14645,2025-08-21,6
PO006534,SUP003,COMP024,870,2025-07-12,19
PO006535,SUP003,COMP008,12504,2025-03-12,3
PO006536,SUP004,COMP024,8927,2025-03-03,10
PO006537,SUP010,COMP029,10644,2025-12-05,13
PO006538,SUP002,COMP040,13502,2025-12-16,16
PO006539,SUP003,COMP017,6632,2025-03-18,11
PO006540,SUP001,COMP024,6433,2025-09-17,21
PO006541,SUP008,COMP012,4316,2025-07-05,22
PO006542,SUP002,COMP037,11421,2025-11-16,19
PO006543,SUP009,COMP021,13205,2025-07-03,8
PO006544,SUP003,COMP039,3053,2025-11-10,17
PO006545,SUP008,COMP003,3482,2025-07-06,23
PO006546,SUP010,COMP036,5144,2025-07-01,20
PO006547,SUP006,COMP021,14296,2025-05-26,7
PO006548,SUP003,COMP003,5765,2025-05-31,19
PO006549,SUP008,COMP012,14264,2025-10-23,6
PO006550,SUP003,COMP039,8757,2025-12-03,25
PO006551,SUP010,COMP026,7838,2025-05-03,10
PO006552,SUP006,COMP016,7970,2025-01-15,23
PO006553,SUP007,COMP014,2894,2025-04-16,4
PO006554,SUP001,COMP005,7716,2025-02-13,22
PO006555,SUP006,COMP023,14840,2025-09-02,16
PO006556,SUP004,COMP009,10255,2025-07-11,23
PO006557,SUP002,COMP026,14486,2025-07-31,7
PO006558,SUP002,COMP023,11816,2025-08-05,23
PO006559,SUP008,COMP018,13540,2025-10-13,15
PO006560,SUP004,COMP032,5131,2025-09-09,4
PO006561,SUP004,COMP002,3983,2025-07-31,15
PO006562,SUP004,COMP034,7503,2025-12-08,25
PO006563,SUP001,COMP009,6823,2025-11-17,19
PO006564,SUP008,COMP008,11654,2025-08-22,13
PO006565,SUP009,COMP017,825,2025-06-20,10
PO006566,SUP002,COMP035,10769,2025-10-10,16
PO006567,SUP006,COMP035,5837,2025-04-04,8
PO006568,SUP009,COMP033,10964,2025-08-29,15
PO006569,SUP002,COMP029,3070,2025-08-25,11
PO006570,SUP007,COMP004,671,2025-05-06,12
PO006571,SUP002,COMP001,12993,2025-07-11,20
PO006572,SUP009,COMP012,13676,2025-09-28,17
PO006573,SUP001,COMP016,6611,2025-02-15,18
PO006574,SUP002,COMP038,10138,2025-05-18,24
PO006575,SUP010,COMP029,4727,2025-06-23,3
PO006576,SUP001,COMP039,8310,2025-01-26,16
PO006577,SUP005,COMP017,1325,2025-12-21,18
PO006578,SUP002,COMP012,11650,2025-06-14,10
PO006579,SUP005,COMP027,2242,2025-02-19,13
PO006580,SUP006,COMP022,3488,2025-05-14,23
PO006581,SUP001,COMP009,7696,2025-10-14,24
PO006582,SUP003,COMP004,2360,2025-07-05,20
PO006583,SUP002,COMP008,4253,2025-01-16,19
PO006584,SUP004,COMP039,6246,2025-04-08,6
PO006585,SUP002,COMP028,10946,2025-11-14,13
PO006586,SUP002,COMP023,13669,2025-03-07,7
PO006587,SUP004,COMP017,5864,2025-01-29,20
PO006588,SUP010,COMP028,977,2025-12-18,18
PO006589,SUP002,COMP014,8499,2025-07-16,15
PO006590,SUP008,COMP001,11268,2025-10-15,4
PO006591,SUP007,COMP001,7512,2025-01-28,13
PO006592,SUP001,COMP027,5247,2025-01-15,14
PO006593,SUP002,COMP006,9353,2025-04-28,8
PO006594,SUP009,COMP018,860,2025-12-24,6
PO006595,SUP005,COMP018,1166,2025-08-21,22
PO006596,SUP001,COMP018,3811,2025-09-22,21
PO006597,SUP004,COMP021,4188,2025-02-21,17
PO006598,SUP004,COMP010,14659,2025-05-29,16
PO006599,SUP002,COMP023,11469,2025-07-03,8
PO006600,SUP003,COMP019,11167,2025-12-30,5
PO006601,SUP002,COMP016,4768,2025-02-10,12
PO006602,SUP009,COMP007,2766,2025-08-01,20
PO006603,SUP010,COMP009,14804,2025-07-16,14
PO006604,SUP009,COMP015,5873,2025-11-22,8
PO006605,SUP008,COMP016,9294,2025-04-15,23
PO006606,SUP010,COMP027,13408,2025-09-14,20
PO006607,SUP006,COMP027,940,2025-07-29,22
PO006608,SUP005,COMP021,12876,2025-07-27,19
PO006609,SUP005,COMP029,1346,2025-11-07,9
PO006610,SUP002,COMP040,6640,2025-09-09,21
PO006611,SUP010,COMP028,5913,2025-10-17,6
PO006612,SUP003,COMP016,10238,2025-05-10,11
PO006613,SUP010,COMP017,10605,2025-04-22,3
PO006614,SUP008,COMP036,5561,2025-06-18,17
PO006615,SUP009,COMP017,4603,2025-11-02,23
PO006616,SUP001,COMP011,13755,2025-04-30,4
PO006617,SUP008,COMP031,2376,2025-06-08,23
PO006618,SUP007,COMP022,11762,2025-01-17,23
PO006619,SUP003,COMP036,7412,2025-01-07,5
PO006620,SUP002,COMP033,4594,2025-08-16,16
PO006621,SUP010,COMP005,1017,2025-09-19,5
PO006622,SUP009,COMP039,9342,2025-02-19,25
PO006623,SUP004,COMP031,9151,2025-01-29,6
PO006624,SUP002,COMP003,5167,2025-08-24,3
PO006625,SUP009,COMP018,5040,2025-12-24,11
PO006626,SUP005,COMP021,14544,2025-04-28,24
PO006627,SUP003,COMP023,7150,2025-08-29,7
PO006628,SUP002,COMP005,9721,2025-12-15,13
PO006629,SUP002,COMP006,624,2025-10-18,11
PO006630,SUP006,COMP009,7086,2025-07-01,19
PO006631,SUP003,COMP005,7161,2025-06-24,14
PO006632,SUP002,COMP020,13697,2025-08-11,8
PO006633,SUP001,COMP001,612,2025-09-30,19
PO006634,SUP009,COMP034,11194,2025-08-30,23
PO006635,SUP007,COMP020,12701,2025-02-24,12
PO006636,SUP004,COMP030,7795,2025-03-26,8
PO006637,SUP003,COMP033,6540,2025-06-16,16
PO006638,SUP010,COMP013,1780,2025-05-23,21
PO006639,SUP004,COMP023,5207,2025-10-02,20
PO006640,SUP002,COMP003,12314,2025-09-10,9
PO006641,SUP003,COMP030,7318,2025-12-31,5
PO006642,SUP010,COMP039,12333,2025-01-21,10
PO006643,SUP008,COMP031,7894,2025-05-07,5
PO006644,SUP002,COMP001,13493,2025-03-29,13
PO006645,SUP004,COMP030,11302,2025-06-13,21
PO006646,SUP004,COMP014,5909,2025-10-06,13
PO006647,SUP002,COMP023,11431,2025-02-04,23
PO006648,SUP005,COMP037,4990,2025-01-21,24
PO006649,SUP001,COMP032,4838,2025-08-09,18
PO006650,SUP003,COMP015,10127,2025-08-23,22
PO006651,SUP009,COMP035,1834,2025-02-23,19
PO006652,SUP009,COMP010,2077,2025-01-25,17
PO006653,SUP007,COMP003,5811,2025-12-08,21
PO006654,SUP006,COMP021,9271,2025-12-04,23
PO006655,SUP008,COMP003,4624,2025-03-15,14
PO006656,SUP004,COMP029,8175,2025-07-28,21
PO006657,SUP007,COMP031,12218,2025-05-08,7
PO006658,SUP006,COMP018,10126,2025-07-20,15
PO006659,SUP001,COMP032,13358,2025-01-04,8
PO006660,SUP009,COMP031,4017,2025-09-11,7
PO006661,SUP004,COMP036,966,2025-07-04,17
PO006662,SUP002,COMP010,2398,2025-07-26,16
PO006663,SUP003,COMP039,6798,2025-12-11,15
PO006664,SUP009,COMP012,8324,2025-04-28,11
PO006665,SUP003,COMP034,9736,2025-01-31,23
PO006666,SUP005,COMP011,7004,2025-10-05,13
PO006667,SUP005,COMP019,6957,2025-01-02,23
PO006668,SUP007,COMP033,9135,2025-10-22,13
PO006669,SUP009,COMP039,10468,2025-05-03,7
PO006670,SUP002,COMP040,1763,2025-12-10,10
PO006671,SUP004,COMP003,5053,2025-06-02,7
PO006672,SUP002,COMP031,10412,2025-06-16,9
PO006673,SUP005,COMP035,13262,2025-06-27,16
PO006674,SUP005,COMP023,12756,2025-01-08,12
PO006675,SUP005,COMP027,3258,2025-05-13,3
PO006676,SUP005,COMP019,2081,2025-07-27,9
PO006677,SUP002,COMP028,12374,2025-12-04,25
PO006678,SUP007,COMP019,14317,2025-02-18,18
PO006679,SUP001,COMP004,1522,2025-04-24,10
PO006680,SUP008,COMP038,760,2025-05-12,17
PO006681,SUP005,COMP009,2413,2025-03-09,4
PO006682,SUP007,COMP026,851,2025-07-11,24
PO006683,SUP009,COMP002,11865,2025-10-02,13
PO006684,SUP007,COMP038,605,2025-03-09,20
PO006685,SUP010,COMP007,10778,2025-09-12,4
PO006686,SUP009,COMP033,8725,2025-01-06,17
PO006687,SUP003,COMP018,2963,2025-02-01,18
PO006688,SUP006,COMP016,792,2025-10-15,25
PO006689,SUP008,COMP030,2890,2025-03-19,15
PO006690,SUP010,COMP028,13195,2025-07-20,17
PO006691,SUP004,COMP018,10646,2025-06-11,19
PO006692,SUP007,COMP004,1963,2025-06-16,25
PO006693,SUP001,COMP003,9170,2025-07-10,20
PO006694,SUP006,COMP018,9926,2025-02-04,25
PO006695,SUP005,COMP025,6236,2025-02-04,16
PO006696,SUP008,COMP038,3261,2025-02-26,7
PO006697,SUP008,COMP005,12288,2025-11-05,13
PO006698,SUP003,COMP026,2019,2025-09-05,6
PO006699,SUP009,COMP027,8205,2025-01-31,24
PO006700,SUP010,COMP028,8776,2025-05-04,25
PO006701,SUP008,COMP009,14951,2025-01-14,5
PO006702,SUP007,COMP017,9368,2025-11-30,13
PO006703,SUP005,COMP030,1781,2025-05-07,10
PO006704,SUP003,COMP021,9575,2025-02-16,25
PO006705,SUP010,COMP027,3920,2025-05-10,20
PO006706,SUP002,COMP015,797,2025-01-19,12
PO006707,SUP004,COMP025,14894,2025-03-15,14
PO006708,SUP007,COMP037,2385,2025-12-09,13
PO006709,SUP004,COMP039,14643,2025-12-13,10
PO006710,SUP001,COMP022,9619,2025-02-11,20
PO006711,SUP008,COMP025,3208,2025-05-25,3
PO006712,SUP005,COMP028,6692,2025-02-17,3
PO006713,SUP002,COMP003,7623,2025-12-18,25
PO006714,SUP002,COMP037,6194,2025-09-17,5
PO006715,SUP007,COMP006,9170,2025-11-10,9
PO006716,SUP003,COMP037,11906,2025-10-05,16
PO006717,SUP006,COMP013,7510,2025-07-17,6
PO006718,SUP005,COMP023,783,2025-12-10,5
PO006719,SUP009,COMP005,9698,2025-09-03,20
PO006720,SUP006,COMP004,4222,2025-08-26,12
PO006721,SUP004,COMP025,11086,2025-02-08,8
PO006722,SUP006,COMP005,5167,2025-03-27,24
PO006723,SUP007,COMP007,9111,2025-11-05,24
PO006724,SUP002,COMP009,5604,2025-02-02,13
PO006725,SUP003,COMP005,3048,2025-02-11,23
PO006726,SUP010,COMP016,13450,2025-04-19,20
PO006727,SUP008,COMP014,781,2025-01-24,24
PO006728,SUP007,COMP003,13549,2025-05-01,23
PO006729,SUP003,COMP033,10156,2025-08-16,22
PO006730,SUP006,COMP030,4222,2025-08-28,17
PO006731,SUP006,COMP028,12656,2025-12-20,23
PO006732,SUP005,COMP007,854,2025-10-09,21
PO006733,SUP005,COMP024,2759,2025-01-17,18
PO006734,SUP003,COMP022,10478,2025-05-20,3
PO006735,SUP004,COMP032,6812,2025-05-15,21
PO006736,SUP005,COMP006,3667,2025-05-02,3
PO006737,SUP010,COMP033,14663,2025-05-11,13
PO006738,SUP006,COMP010,12199,2025-03-11,14
PO006739,SUP006,COMP019,14687,2025-11-15,25
PO006740,SUP005,COMP009,3270,2025-09-18,13
PO006741,SUP002,COMP017,1993,2025-05-01,15
PO006742,SUP004,COMP010,6252,2025-06-11,19
PO006743,SUP007,COMP007,4353,2025-04-19,9
PO006744,SUP004,COMP001,6198,2025-08-07,6
PO006745,SUP004,COMP007,1776,2025-03-05,24
PO006746,SUP004,COMP032,2788,2025-04-16,25
PO006747,SUP007,COMP031,12246,2025-12-19,22
PO006748,SUP001,COMP033,3455,2025-03-05,9
PO006749,SUP006,COMP012,12624,2025-03-19,5
PO006750,SUP002,COMP005,2201,2025-09-22,21
PO006751,SUP001,COMP037,9499,2025-04-21,24
PO006752,SUP001,COMP033,8398,2025-10-27,21
PO006753,SUP004,COMP015,3885,2025-01-24,22
PO006754,SUP002,COMP013,8958,2025-11-29,22
PO006755,SUP002,COMP039,9712,2025-08-05,3
PO006756,SUP003,COMP002,14564,2025-09-19,7
PO006757,SUP009,COMP037,7168,2025-12-03,24
PO006758,SUP009,COMP008,9439,2025-03-03,11
PO006759,SUP004,COMP014,13024,2025-06-12,23
PO006760,SUP009,COMP027,3436,2025-10-05,10
PO006761,SUP006,COMP033,12260,2025-10-15,3
PO006762,SUP006,COMP035,9096,2025-08-20,18
PO006763,SUP010,COMP028,8696,2025-01-19,17
PO006764,SUP007,COMP036,8609,2025-10-19,4
PO006765,SUP003,COMP018,5148,2025-08-03,11
PO006766,SUP005,COMP011,3770,2025-12-02,14
PO006767,SUP010,COMP034,12334,2025-11-21,15
PO006768,SUP005,COMP033,4978,2025-01-15,25
PO006769,SUP010,COMP012,11745,2025-08-30,3
PO006770,SUP003,COMP037,1162,2025-09-06,14
PO006771,SUP005,COMP010,13542,2025-03-20,23
PO006772,SUP005,COMP036,10049,2025-10-10,4
PO006773,SUP002,COMP020,8096,2025-07-18,20
PO006774,SUP010,COMP036,13205,2025-04-17,15
PO006775,SUP004,COMP039,12859,2025-02-25,13
PO006776,SUP010,COMP026,6350,2025-09-18,15
PO006777,SUP007,COMP034,12303,2025-02-24,11
PO006778,SUP001,COMP016,14178,2025-05-19,20
PO006779,SUP005,COMP022,5041,2025-06-16,10
PO006780,SUP007,COMP030,9784,2025-04-07,23
PO006781,SUP003,COMP027,3613,2025-04-22,11
PO006782,SUP006,COMP029,1453,2025-09-17,24
PO006783,SUP002,COMP005,8265,2025-07-03,21
PO006784,SUP007,COMP027,13692,2025-02-14,25
PO006785,SUP005,COMP020,11312,2025-08-06,15
PO006786,SUP006,COMP034,11435,2025-05-18,21
PO006787,SUP001,COMP034,11864,2025-11-07,25
PO006788,SUP006,COMP031,2513,2025-01-26,18
PO006789,SUP001,COMP025,2406,2025-02-19,11
PO006790,SUP001,COMP012,3232,2025-12-04,9
PO006791,SUP006,COMP038,7345,2025-01-06,15
PO006792,SUP006,COMP034,5984,2025-06-30,8
PO006793,SUP003,COMP038,13306,2025-07-05,3
PO006794,SUP010,COMP020,5230,2025-04-20,16
PO006795,SUP001,COMP018,9250,2025-09-21,12
PO006796,SUP009,COMP026,12294,2025-02-03,20
PO006797,SUP002,COMP032,5156,2025-06-15,17
PO006798,SUP006,COMP029,7097,2025-09-25,7
PO006799,SUP007,COMP014,13539,2025-08-11,22
PO006800,SUP001,COMP003,8810,2025-10-25,24
PO006801,SUP008,COMP015,11122,2025-01-25,10
PO006802,SUP007,COMP023,10589,2025-12-25,4
PO006803,SUP008,COMP030,5005,2025-08-05,17
PO006804,SUP005,COMP014,3697,2025-06-02,3
PO006805,SUP010,COMP030,1379,2025-06-14,13
PO006806,SUP006,COMP002,2305,2025-12-22,24
PO006807,SUP004,COMP014,3689,2025-05-29,10
PO006808,SUP002,COMP031,12380,2025-03-10,24
PO006809,SUP008,COMP019,10697,2025-08-05,25
PO006810,SUP004,COMP007,8708,2025-09-17,14
PO006811,SUP004,COMP017,831,2025-03-16,15
PO006812,SUP002,COMP004,2504,2025-06-19,19
PO006813,SUP006,COMP010,6744,2025-04-17,8
PO006814,SUP004,COMP006,1253,2025-08-16,25
PO006815,SUP009,COMP022,8195,2025-08-31,19
PO006816,SUP009,COMP019,7361,2025-03-14,4
PO006817,SUP006,COMP019,2702,2025-01-10,25
PO006818,SUP002,COMP006,8994,2025-08-03,15
PO006819,SUP009,COMP012,8198,2025-03-26,15
PO006820,SUP004,COMP020,1257,2025-02-10,19
PO006821,SUP009,COMP006,5133,2025-10-17,17
PO006822,SUP008,COMP017,2270,2025-10-09,5
PO006823,SUP009,COMP009,8088,2025-02-10,23
PO006824,SUP006,COMP007,13191,2025-04-10,6
PO006825,SUP010,COMP018,9113,2025-03-28,20
PO006826,SUP009,COMP009,8149,2025-08-01,25
PO006827,SUP004,COMP018,3939,2025-11-02,11
PO006828,SUP007,COMP015,6580,2025-08-17,6
PO006829,SUP009,COMP034,7084,2025-11-23,20
PO006830,SUP004,COMP021,5088,2025-08-30,10
PO006831,SUP008,COMP019,5953,2025-08-24,6
PO006832,SUP005,COMP029,3531,2025-08-18,11
PO006833,SUP008,COMP039,3811,2025-03-05,25
PO006834,SUP010,COMP035,923,2025-08-15,5
PO006835,SUP003,COMP016,3615,2025-08-06,17
PO006836,SUP009,COMP007,11701,2025-03-16,6
PO006837,SUP006,COMP023,4929,2025-03-23,10
PO006838,SUP008,COMP016,10151,2025-12-16,21
PO006839,SUP008,COMP029,11377,2025-12-26,3
PO006840,SUP005,COMP007,4603,2025-12-25,13
PO006841,SUP009,COMP035,7277,2025-02-12,9
PO006842,SUP007,COMP018,3689,2025-03-19,10
PO006843,SUP006,COMP037,12821,2025-01-17,15
PO006844,SUP004,COMP009,8786,2025-08-23,17
PO006845,SUP006,COMP022,4760,2025-09-14,12
PO006846,SUP001,COMP001,5132,2025-03-18,5
PO006847,SUP001,COMP039,9950,2025-09-06,21
PO006848,SUP009,COMP034,5968,2025-08-24,16
PO006849,SUP001,COMP005,11622,2025-10-20,15
PO006850,SUP007,COMP025,11758,2025-08-15,21
PO006851,SUP004,COMP038,9776,2025-04-06,18
PO006852,SUP009,COMP013,6867,2025-11-23,25
PO006853,SUP001,COMP032,10028,2025-09-23,22
PO006854,SUP001,COMP037,8477,2025-12-15,20
PO006855,SUP010,COMP012,13822,2025-01-09,18
PO006856,SUP010,COMP033,4342,2025-12-25,10
PO006857,SUP009,COMP005,14913,2025-01-07,6
PO006858,SUP004,COMP026,14906,2025-03-08,11
PO006859,SUP001,COMP033,12677,2025-04-08,5
PO006860,SUP010,COMP022,13447,2025-12-15,7
PO006861,SUP007,COMP017,13203,2025-07-22,18
PO006862,SUP005,COMP017,5766,2025-07-30,25
PO006863,SUP004,COMP012,2868,2025-11-26,13
PO006864,SUP001,COMP024,5499,2025-11-29,15
PO006865,SUP008,COMP034,14663,2025-09-24,24
PO006866,SUP005,COMP033,14798,2025-10-12,3
PO006867,SUP006,COMP037,5926,2025-05-15,18
PO006868,SUP005,COMP012,620,2025-01-15,7
PO006869,SUP009,COMP037,12552,2025-03-18,10
PO006870,SUP005,COMP015,11343,2025-08-20,6
PO006871,SUP005,COMP012,14439,2025-12-29,12
PO006872,SUP004,COMP033,11304,2025-09-21,4
PO006873,SUP002,COMP016,12304,2025-08-25,8
